t_ms,ax_mg,ay_mg,az_mg,roll_acc_deg,pitch_acc_deg,gyro_int_roll,gyro_int_pitch
36169,0,2,999,0.128,0.013,-0.000,-0.000
36176,0,0,999,0.016,0.041,-0.000,-0.000
36182,0,0,999,-0.040,-0.043,-0.000,-0.000
36188,1,0,997,0.016,-0.071,-0.000,-0.000
36194,0,-1,997,-0.096,-0.043,-0.000,-0.000
36201,-1,-1,999,-0.096,0.069,-0.000,-0.000
36206,-2,3,1001,0.211,0.125,-0.000,-0.000
36213,1,-1,998,-0.068,-0.071,-0.000,-0.000
36218,0,0,999,0.044,0.013,-0.000,-0.000
36225,0,0,998,0.044,-0.015,-0.000,-0.000
36230,2,2,997,0.156,-0.127,-0.000,-0.000
36236,0,0,1002,0.044,-0.043,-0.000,-0.000
36242,3,0,999,-0.012,-0.183,-0.000,-0.000
36249,0,0,999,-0.012,-0.043,-0.000,-0.000
36254,0,-1,1000,-0.096,0.013,-0.000,-0.000
36260,0,0,1000,0.016,0.013,-0.000,-0.000
36266,0,0,999,0.016,0.013,-0.000,-0.000
36273,0,0,1000,0.044,0.013,-0.000,-0.000
36331,1,-2,997,-0.124,-0.071,-0.000,-0.000
36337,0,0,997,0.044,0.013,-0.000,-0.000
36343,-1,2,998,0.156,0.097,-0.000,-0.000
36350,0,-1,999,-0.068,-0.015,-0.000,-0.000
36356,0,0,999,0.044,0.013,-0.000,-0.000
36361,1,1,1000,0.100,-0.071,-0.000,-0.000
36367,2,1,997,0.072,-0.155,-0.000,-0.000
36374,0,0,999,-0.040,0.013,-0.000,-0.000
36379,1,0,999,-0.012,-0.071,-0.000,-0.000
36385,0,2,999,0.156,-0.015,-0.000,-0.000
36391,1,2,997,0.156,-0.071,-0.000,-0.000
36398,0,0,996,0.044,-0.043,-0.000,-0.000
36403,-1,0,999,-0.040,0.069,-0.000,-0.000
36409,0,-1,999,-0.068,0.013,-0.000,-0.000
36416,-1,0,998,-0.040,0.097,-0.000,-0.000
36422,0,0,1000,-0.012,-0.043,-0.000,-0.000
36427,0,-1,1001,-0.096,0.013,-0.000,-0.000
36433,1,0,998,0.044,-0.099,-0.000,-0.000
36439,-1,0,999,-0.040,0.069,-0.000,-0.000
36446,0,1,1000,0.100,0.013,-0.000,-0.000
36451,0,1,998,0.100,-0.015,-0.000,-0.000
36457,-1,-1,999,-0.068,0.097,-0.000,-0.000
36463,0,0,999,0.016,-0.043,-0.000,-0.000
36470,1,0,999,0.044,-0.099,-0.000,-0.000
36480,-1,1,999,0.100,0.097,-0.000,-0.000
36485,1,0,998,-0.012,-0.071,-0.000,-0.000
36491,0,0,998,0.016,0.013,-0.000,-0.000
36497,1,0,1000,0.044,-0.099,-0.000,-0.000
36504,0,0,997,-0.040,-0.043,-0.000,-0.000
36509,1,0,998,0.016,-0.071,-0.000,-0.000
36516,0,2,1001,0.127,-0.043,-0.000,-0.000
36521,0,-2,998,-0.152,-0.043,-0.000,-0.000
36528,0,1,996,0.100,-0.015,-0.000,-0.000
36538,-1,0,1000,-0.012,0.097,-0.000,-0.000
36544,0,-1,999,-0.096,-0.015,-0.000,-0.000
36551,0,1,999,0.072,-0.015,-0.000,-0.000
36557,1,0,999,0.016,-0.099,-0.000,-0.000
36563,1,-1,999,-0.096,-0.099,-0.000,-0.000
36569,0,1,999,0.072,-0.043,-0.000,-0.000
36576,3,0,996,-0.040,-0.183,-0.000,-0.000
36581,2,0,997,-0.040,-0.127,-0.000,-0.000
36587,0,1,997,0.072,0.041,-0.000,-0.000
36593,0,0,999,-0.040,-0.043,-0.000,-0.000
36600,0,-2,999,-0.124,-0.043,-0.000,-0.000
36605,0,0,996,0.016,-0.015,-0.000,-0.000
36611,2,0,999,-0.012,-0.127,-0.000,-0.000
36617,0,0,997,0.044,0.013,-0.000,-0.000
36624,0,0,998,-0.012,-0.043,-0.000,-0.000
36629,0,0,997,-0.012,-0.015,-0.000,-0.000
36639,1,1,1001,0.072,-0.071,-0.000,-0.000
36645,2,1,999,0.072,-0.154,-0.000,-0.000
36652,1,2,995,0.156,-0.099,-0.000,-0.000
36658,1,0,999,-0.040,-0.099,-0.000,-0.000
36664,1,-2,999,-0.124,-0.071,-0.000,-0.000
36670,-1,-1,998,-0.096,0.097,-0.000,-0.000
36677,1,0,999,0.016,-0.071,-0.000,-0.000
36682,0,-1,1000,-0.068,0.013,-0.000,-0.000
36688,0,0,999,0.044,-0.015,-0.000,-0.000
36694,-2,0,996,0.044,0.154,-0.000,-0.000
36701,0,0,999,-0.040,-0.015,-0.000,-0.000
36706,0,-1,995,-0.096,-0.015,-0.000,-0.000
36713,-2,0,1000,-0.040,0.153,-0.000,-0.000
36718,0,0,997,0.044,-0.043,-0.000,-0.000
36725,0,0,997,0.044,-0.043,-0.000,-0.000
36730,0,0,1000,0.016,-0.015,-0.000,-0.000
36736,0,-1,999,-0.096,0.013,-0.000,-0.000
36742,0,-1,999,-0.068,0.013,-0.000,-0.000
36754,0,1,999,0.072,-0.015,-0.000,-0.000
36760,0,1,999,0.100,-0.015,-0.000,-0.000
36766,1,0,998,-0.040,-0.099,-0.000,-0.000
36773,1,-1,1000,-0.068,-0.071,-0.000,-0.000
36778,1,0,997,0.044,-0.071,-0.000,-0.000
36784,0,0,998,-0.040,-0.043,-0.000,-0.000
36794,-1,2,1002,0.127,0.069,-0.000,-0.000
36801,0,0,999,0.044,-0.015,-0.000,-0.000
36807,2,0,998,0.016,-0.127,-0.000,-0.000
36813,0,0,1000,-0.040,-0.015,-0.000,-0.000
36819,0,-2,1001,-0.152,0.041,-0.000,-0.000
36826,-1,-1,999,-0.068,0.069,-0.000,-0.000
36831,0,0,997,0.016,0.013,-0.000,-0.000
36837,1,1,997,0.100,-0.099,-0.000,-0.000
36843,0,0,1001,0.016,0.013,-0.000,-0.000
36850,2,1,1000,0.072,-0.126,-0.000,-0.000
36856,-1,-2,996,-0.153,0.069,-0.000,-0.000
36861,0,0,1000,0.044,-0.043,-0.000,-0.000
36867,1,1,999,0.100,-0.099,-0.000,-0.000
36874,1,0,997,0.044,-0.071,-0.000,-0.000
36879,0,2,999,0.156,-0.015,-0.000,-0.000
36885,0,0,1000,-0.012,-0.043,-0.000,-0.000
36891,1,0,1000,-0.012,-0.071,-0.000,-0.000
36898,-1,0,999,-0.040,0.097,-0.000,-0.000
36903,0,-1,999,-0.068,0.013,-0.000,-0.000
36909,0,0,999,0.016,0.013,-0.000,-0.000
36916,1,0,999,0.016,-0.071,-0.000,-0.000
36922,0,0,997,0.016,-0.043,-0.000,-0.000
36927,0,0,1000,0.044,-0.015,-0.000,-0.000
36933,0,0,999,0.044,-0.043,-0.000,-0.000
36939,0,0,998,-0.040,0.013,-0.000,-0.000
36994,0,1,998,0.072,0.013,-0.000,-0.000
36999,1,1,999,0.100,-0.071,-0.000,-0.000
37009,0,1,1001,0.072,0.013,-0.000,-0.000
37016,-1,-1,999,-0.096,0.097,-0.000,-0.000
37021,1,0,997,-0.040,-0.071,-0.000,-0.000
37028,0,1,1000,0.100,0.013,-0.000,-0.000
37033,0,0,999,0.016,0.041,-0.000,-0.000
37039,0,0,999,-0.012,0.013,-0.000,-0.000
37045,-2,1,999,0.100,0.125,-0.000,-0.000
37052,0,-1,1000,-0.096,0.013,-0.000,-0.000
37057,0,-1,998,-0.068,0.013,-0.000,-0.000
37063,-2,0,999,-0.012,0.125,-0.000,-0.000
37069,3,0,999,0.016,-0.183,-0.000,-0.000
37076,2,0,998,-0.012,-0.127,-0.000,-0.000
37081,0,-1,1001,-0.068,-0.015,-0.000,-0.000
37087,0,2,999,0.128,-0.015,-0.000,-0.000
37093,1,1,999,0.072,-0.071,-0.000,-0.000
37100,2,0,997,0.044,-0.127,-0.000,-0.000
37105,2,1,997,0.072,-0.155,-0.000,-0.000
37111,0,0,999,-0.012,-0.043,-0.000,-0.000
37117,-1,1,999,0.100,0.069,-0.000,-0.000
37124,0,0,1000,0.044,0.013,-0.000,-0.000
37129,0,0,999,0.044,-0.015,-0.000,-0.000
37136,1,0,999,0.016,-0.071,-0.000,-0.000
37141,-1,0,999,-0.012,0.069,-0.000,-0.000
37152,1,1,1000,0.072,-0.098,-0.000,-0.000
37158,0,1,999,0.072,0.041,-0.000,-0.000
37164,2,0,997,-0.040,-0.155,-0.000,-0.000
37170,0,0,998,-0.040,0.041,-0.000,-0.000
37177,1,-1,999,-0.068,-0.071,-0.000,-0.000
37182,0,0,999,0.044,-0.043,-0.000,-0.000
37188,0,-1,1000,-0.096,-0.043,-0.000,-0.000
37194,0,0,999,-0.040,-0.043,-0.000,-0.000
37201,0,0,999,0.044,-0.015,-0.000,-0.000
37206,0,-2,999,-0.152,0.041,-0.000,-0.000
37213,-1,0,999,0.016,0.097,-0.000,-0.000
37224,-3,-1,1000,-0.068,0.181,-0.000,-0.000
37230,0,0,999,-0.040,0.041,-0.000,-0.000
37236,0,-1,999,-0.068,-0.015,-0.000,-0.000
37242,0,-1,1000,-0.096,-0.015,-0.000,-0.000
37249,3,0,997,-0.040,-0.211,-0.000,-0.000
37254,0,0,997,-0.040,0.013,-0.000,-0.000
37260,0,-1,997,-0.068,-0.043,-0.000,-0.000
37266,2,1,997,0.072,-0.127,-0.000,-0.000
37273,0,0,1001,-0.012,0.013,-0.000,-0.000
37278,0,3,997,0.184,-0.015,-0.000,-0.000
37284,1,-1,999,-0.068,-0.099,-0.000,-0.000
37290,1,1,1000,0.100,-0.071,-0.000,-0.000
37297,0,1,1000,0.072,-0.043,-0.000,-0.000
37306,-1,0,999,-0.040,0.069,-0.000,-0.000
37313,1,-2,999,-0.124,-0.071,-0.000,-0.000
37318,2,-1,1000,-0.096,-0.126,-0.000,-0.000
37325,-1,-1,999,-0.068,0.069,-0.000,-0.000
37331,-1,-2,997,-0.152,0.069,-0.000,-0.000
37337,0,-1,999,-0.068,-0.043,-0.000,-0.000
37343,-1,0,999,-0.012,0.069,-0.000,-0.000
37350,0,0,999,-0.040,0.041,-0.000,-0.000
37356,-1,1,999,0.100,0.069,-0.000,-0.000
37361,-1,0,997,-0.012,0.097,-0.000,-0.000
37367,1,-1,999,-0.096,-0.099,-0.000,-0.000
37374,-1,-1,996,-0.068,0.069,-0.000,-0.000
37379,0,1,996,0.072,-0.015,-0.000,-0.000
37385,0,0,999,0.044,-0.015,-0.000,-0.000
37391,0,-1,998,-0.096,0.041,-0.000,-0.000
37398,0,-3,998,-0.180,-0.015,-0.000,-0.000
37403,1,0,999,-0.012,-0.071,-0.000,-0.000
37409,2,0,999,0.016,-0.155,-0.000,-0.000
37416,0,0,997,0.016,0.041,-0.000,-0.000
37422,0,1,998,0.072,-0.043,-0.000,-0.000
37427,1,0,999,0.044,-0.099,-0.000,-0.000
37433,0,-1,999,-0.068,0.013,-0.000,-0.000
37443,3,1,999,0.072,-0.183,-0.000,-0.000
37450,1,0,1001,-0.012,-0.071,-0.000,-0.000
37460,0,0,1000,0.044,-0.015,-0.000,-0.000
37466,0,0,1002,0.044,-0.015,-0.000,-0.000
37473,1,-3,998,-0.208,-0.071,-0.000,-0.000
37479,1,0,1001,0.016,-0.098,-0.000,-0.000
37485,0,0,999,-0.040,-0.015,-0.000,-0.000
37491,0,2,1000,0.128,0.041,-0.000,-0.000
37498,0,0,1000,-0.012,-0.043,-0.000,-0.000
37504,-2,0,1000,-0.012,0.153,-0.000,-0.000
37510,0,0,998,0.016,-0.015,-0.000,-0.000
37516,0,0,999,0.016,0.041,-0.000,-0.000
37523,0,0,1000,-0.040,-0.043,-0.000,-0.000
37528,1,1,998,0.072,-0.071,-0.000,-0.000
37534,1,0,999,0.016,-0.071,-0.000,-0.000
37540,0,0,999,0.044,-0.043,-0.000,-0.000
37547,1,0,1001,0.016,-0.071,-0.000,-0.000
37553,0,1,998,0.072,-0.043,-0.000,-0.000
37558,0,0,999,0.016,-0.015,-0.000,-0.000
37564,0,0,998,-0.012,-0.043,-0.000,-0.000
37571,0,0,1000,-0.040,-0.015,-0.000,-0.000
37576,0,0,999,0.016,-0.015,-0.000,-0.000
37582,0,1,999,0.072,-0.015,-0.000,-0.000
37588,1,0,1001,0.044,-0.071,-0.000,-0.000
37595,-1,-1,999,-0.096,0.069,-0.000,-0.000
37600,-1,1,999,0.072,0.097,-0.000,-0.000
37606,-1,1,999,0.072,0.097,-0.000,-0.000
37662,0,0,999,-0.012,-0.043,-0.000,-0.000
37668,0,0,998,0.044,-0.043,-0.000,-0.000
37674,2,0,999,0.016,-0.155,-0.000,-0.000
37681,3,0,999,-0.012,-0.211,-0.000,-0.000
37686,0,0,999,0.016,0.013,-0.000,-0.000
37697,0,-1,999,-0.068,0.013,-0.000,-0.000
37702,0,0,1000,0.044,0.041,-0.000,-0.000
37708,-1,0,1000,0.016,0.097,-0.000,-0.000
37715,-1,2,1000,0.156,0.069,-0.000,-0.000
37720,1,0,999,-0.012,-0.071,-0.000,-0.000
37726,2,0,999,-0.012,-0.155,-0.000,-0.000
37733,-1,-1,999,-0.068,0.069,-0.000,-0.000
37739,-1,1,998,0.072,0.069,-0.000,-0.000
37745,-1,-1,995,-0.068,0.098,-0.000,-0.000
37751,1,0,999,0.044,-0.071,-0.000,-0.000
37758,1,2,1000,0.128,-0.098,-0.000,-0.000
37764,0,0,999,-0.012,-0.043,-0.000,-0.000
37770,1,-1,998,-0.068,-0.099,-0.000,-0.000
37777,1,0,997,0.016,-0.071,-0.000,-0.000
37783,0,0,1001,-0.012,0.041,-0.000,-0.000
37789,0,1,999,0.072,0.041,-0.000,-0.000
37796,1,0,1000,-0.040,-0.071,-0.000,-0.000
37802,4,0,999,0.016,-0.238,-0.000,-0.000
37808,1,-2,996,-0.124,-0.099,-0.000,-0.000
37818,0,-1,999,-0.096,0.041,-0.000,-0.000
37825,0,0,1002,-0.040,0.013,-0.000,-0.000
37831,0,0,999,0.044,-0.043,-0.000,-0.000
37837,1,-2,999,-0.124,-0.099,-0.000,-0.000
37843,0,1,999,0.100,-0.043,-0.000,-0.000
37850,0,0,997,-0.040,-0.043,-0.000,-0.000
37856,-1,0,997,0.016,0.069,-0.000,-0.000
37861,0,1,999,0.072,0.041,-0.000,-0.000
37867,0,0,1000,0.016,-0.015,-0.000,-0.000
37874,1,1,998,0.072,-0.071,-0.000,-0.000
37879,0,0,999,0.016,-0.043,-0.000,-0.000
37885,0,1,997,0.100,0.041,-0.000,-0.000
37891,1,-1,999,-0.068,-0.099,-0.000,-0.000
37898,2,0,998,0.016,-0.127,-0.000,-0.000
37903,0,0,996,0.044,-0.043,-0.000,-0.000
37913,0,1,998,0.100,0.013,-0.000,-0.000
37918,0,-1,999,-0.068,0.041,-0.000,-0.000
37924,2,0,999,0.044,-0.155,-0.000,-0.000
37931,0,-1,999,-0.096,0.013,-0.000,-0.000
37937,0,-2,998,-0.124,0.013,-0.000,-0.000
37943,2,-3,998,-0.180,-0.127,-0.000,-0.000
37950,-1,0,999,-0.040,0.069,-0.000,-0.000
37956,1,0,998,-0.040,-0.099,-0.000,-0.000
37962,2,0,999,-0.012,-0.127,-0.000,-0.000
37968,0,0,998,0.044,-0.043,-0.000,-0.000
37979,0,0,1000,-0.040,0.041,-0.000,-0.000
37985,1,0,997,-0.012,-0.071,-0.000,-0.000
37991,-1,0,995,-0.012,0.070,-0.000,-0.000
37998,0,3,995,0.184,-0.015,-0.000,-0.000
38004,0,0,999,0.044,-0.043,-0.000,-0.000
38010,1,-2,1001,-0.152,-0.071,-0.000,-0.000
38016,0,2,1000,0.128,0.041,-0.000,-0.000
38023,0,0,997,-0.012,-0.015,-0.000,-0.000
38028,0,0,998,0.016,-0.043,-0.000,-0.000
38034,-1,1,998,0.100,0.097,-0.000,-0.000
38040,0,-1,999,-0.068,0.041,-0.000,-0.000
38047,0,0,999,0.016,0.041,-0.000,-0.000
38053,0,-2,1000,-0.124,0.013,-0.000,-0.000
38058,1,1,999,0.072,-0.099,-0.000,-0.000
38064,0,-2,999,-0.152,-0.043,-0.000,-0.000
38071,-1,1,999,0.072,0.069,-0.000,-0.000
38076,0,-1,997,-0.068,-0.015,-0.000,-0.000
38082,0,1,998,0.100,0.041,-0.000,-0.000
38088,1,1,999,0.100,-0.071,-0.000,-0.000
38095,3,0,999,0.016,-0.183,-0.000,-0.000
38100,0,2,997,0.128,-0.043,-0.000,-0.000
38106,1,-1,999,-0.068,-0.071,-0.000,-0.000
38113,0,0,1000,0.016,0.013,-0.000,-0.000
38119,-1,1,998,0.100,0.069,-0.000,-0.000
38134,0,0,999,-0.040,-0.043,-0.000,-0.000
38139,-1,-3,1001,-0.180,0.069,-0.000,-0.000
38145,0,-3,999,-0.180,0.013,-0.000,-0.000
38152,0,1,998,0.100,0.041,-0.000,-0.000
38158,1,1,999,0.100,-0.099,-0.000,-0.000
38164,0,0,997,-0.012,-0.043,-0.000,-0.000
38171,0,0,999,0.016,0.041,-0.000,-0.000
38177,1,-1,999,-0.096,-0.099,-0.000,-0.000
38182,1,-1,1000,-0.068,-0.071,-0.000,-0.000
38188,1,0,997,-0.012,-0.071,-0.000,-0.000
38195,2,-1,999,-0.096,-0.127,-0.000,-0.000
38201,0,0,999,-0.012,0.013,-0.000,-0.000
38207,0,0,999,-0.012,0.013,-0.000,-0.000
38213,-2,0,999,-0.012,0.125,-0.000,-0.000
38220,0,0,999,0.016,-0.015,-0.000,-0.000
38225,0,1,999,0.072,0.013,-0.000,-0.000
38231,0,2,997,0.128,0.041,-0.000,-0.000
38237,1,0,997,0.016,-0.071,-0.000,-0.000
38244,0,0,998,0.044,0.013,-0.000,-0.000
38249,0,0,999,-0.012,0.013,-0.000,-0.000
38256,0,-1,998,-0.068,-0.015,-0.000,-0.000
38261,0,0,998,0.044,0.041,-0.000,-0.000
38268,-1,0,997,-0.012,0.097,-0.000,-0.000
38273,-1,1,1001,0.100,0.097,-0.000,-0.000
38279,0,0,998,0.044,0.013,-0.000,-0.000
38334,2,0,997,-0.012,-0.127,-0.000,-0.000
38340,1,-1,998,-0.096,-0.071,-0.000,-0.000
38345,-2,0,996,-0.040,0.126,-0.000,-0.000
38351,1,0,997,0.044,-0.099,-0.000,-0.000
38357,0,0,999,0.044,0.041,-0.000,-0.000
38364,-1,0,998,0.044,0.097,-0.000,-0.000
38370,0,0,999,-0.012,-0.015,-0.000,-0.000
38376,0,0,997,-0.040,-0.015,-0.000,-0.000
38384,0,0,997,0.044,0.041,-0.000,-0.000
38389,-1,0,997,-0.040,0.097,-0.000,-0.000
38396,0,0,999,0.016,-0.015,-0.000,-0.000
38402,0,0,998,-0.012,-0.015,-0.000,-0.000
38408,1,-1,998,-0.068,-0.099,-0.000,-0.000
38413,1,0,999,-0.012,-0.099,-0.000,-0.000
38419,0,0,998,-0.012,0.013,-0.000,-0.000
38426,-2,0,997,-0.012,0.153,-0.000,-0.000
38433,0,1,998,0.100,-0.015,-0.000,-0.000
38438,0,1,1000,0.072,-0.043,-0.000,-0.000
38445,-2,-1,998,-0.068,0.125,-0.000,-0.000
38451,-2,1,997,0.072,0.154,-0.000,-0.000
38457,0,-1,998,-0.068,0.041,-0.000,-0.000
38463,-1,0,1000,-0.012,0.097,-0.000,-0.000
38470,0,0,997,0.044,0.041,-0.000,-0.000
38476,1,0,999,-0.012,-0.099,-0.000,-0.000
38481,0,0,999,-0.012,-0.015,-0.000,-0.000
38491,2,-1,998,-0.068,-0.155,-0.000,-0.000
38498,-1,-1,999,-0.096,0.069,-0.000,-0.000
38504,0,1,998,0.072,-0.015,-0.000,-0.000
38510,0,0,998,0.044,0.041,-0.000,-0.000
38516,-1,1,995,0.072,0.098,-0.000,-0.000
38523,0,1,998,0.072,0.041,-0.000,-0.000
38528,0,0,999,-0.040,0.013,-0.000,-0.000
38534,0,0,1000,0.016,-0.043,-0.000,-0.000
38540,1,-1,999,-0.096,-0.071,-0.000,-0.000
38547,0,2,1001,0.127,-0.015,-0.000,-0.000
38553,1,-2,998,-0.124,-0.099,-0.000,-0.000
38558,0,0,1000,-0.012,-0.043,-0.000,-0.000
38564,-1,1,997,0.072,0.069,-0.000,-0.000
38571,0,-1,998,-0.068,-0.043,-0.000,-0.000
38576,1,1,999,0.100,-0.071,-0.000,-0.000
38582,0,-1,997,-0.068,0.013,-0.000,-0.000
38588,1,0,998,-0.040,-0.099,-0.000,-0.000
38600,0,0,999,0.044,-0.015,-0.000,-0.000
38605,0,0,1000,0.016,-0.015,-0.000,-0.000
38611,-1,1,999,0.072,0.069,-0.000,-0.000
38618,-2,-1,998,-0.068,0.125,-0.000,-0.000
38624,0,-1,998,-0.068,-0.015,-0.000,-0.000
38630,-1,0,998,0.016,0.097,-0.000,-0.000
38636,0,3,1000,0.211,-0.043,-0.000,-0.000
38647,0,0,998,0.016,0.013,-0.000,-0.000
38653,0,0,999,-0.012,-0.043,-0.000,-0.000
38659,-3,0,998,-0.012,0.181,-0.000,-0.000
38665,-2,-1,999,-0.096,0.125,-0.000,-0.000
38672,0,-2,997,-0.124,0.041,-0.000,-0.000
38677,0,-1,1000,-0.096,0.013,-0.000,-0.000
38683,-1,0,995,0.016,0.098,-0.000,-0.000
38689,0,0,997,-0.040,0.041,-0.000,-0.000
38696,1,0,997,0.044,-0.099,-0.000,-0.000
38701,1,1,998,0.072,-0.071,-0.000,-0.000
38707,0,0,999,0.016,0.013,-0.000,-0.000
38713,0,0,998,-0.040,-0.043,-0.000,-0.000
38720,0,0,998,0.044,0.041,-0.000,-0.000
38725,0,0,998,-0.040,-0.015,-0.000,-0.000
38731,1,0,999,0.044,-0.071,-0.000,-0.000
38737,1,2,998,0.128,-0.099,-0.000,-0.000
38744,-2,0,999,-0.040,0.125,-0.000,-0.000
38749,-1,2,999,0.128,0.097,-0.000,-0.000
38756,-1,-2,999,-0.124,0.097,-0.000,-0.000
38761,1,-1,997,-0.096,-0.099,-0.000,-0.000
38768,0,-1,997,-0.096,-0.043,-0.000,-0.000
38773,-1,-1,999,-0.096,0.069,-0.000,-0.000
38779,1,0,1000,0.044,-0.071,-0.000,-0.000
38785,1,-1,998,-0.068,-0.071,-0.000,-0.000
38792,0,-3,1000,-0.180,-0.015,-0.000,-0.000
38802,0,-1,996,-0.068,0.013,-0.000,-0.000
38807,-1,0,998,-0.040,0.069,-0.000,-0.000
38818,0,0,997,-0.012,-0.015,-0.000,-0.000
38823,1,0,1000,0.016,-0.099,-0.000,-0.000
38830,1,-1,998,-0.096,-0.071,-0.000,-0.000
38836,0,0,999,-0.040,-0.015,-0.000,-0.000
38842,0,-1,998,-0.068,0.013,-0.000,-0.000
38849,-1,-1,1000,-0.068,0.069,-0.000,-0.000
38856,0,0,999,-0.040,-0.043,-0.000,-0.000
38861,4,0,1000,-0.012,-0.238,-0.000,-0.000
38868,0,1,997,0.100,0.013,-0.000,-0.000
38874,0,-1,998,-0.096,-0.015,-0.000,-0.000
38880,0,0,998,0.044,0.013,-0.000,-0.000
38886,0,1,998,0.072,-0.043,-0.000,-0.000
38893,0,1,998,0.072,0.041,-0.000,-0.000
38898,0,0,997,-0.040,-0.015,-0.000,-0.000
38904,-1,1,996,0.072,0.097,-0.000,-0.000
38910,0,0,996,-0.040,0.041,-0.000,-0.000
38917,0,-1,999,-0.096,0.041,-0.000,-0.000
38922,0,0,997,0.016,0.013,-0.000,-0.000
38928,1,0,1000,0.044,-0.071,-0.000,-0.000
38934,1,0,999,-0.012,-0.071,-0.000,-0.000
38941,0,0,996,-0.012,0.041,-0.000,-0.000
38946,-1,-1,998,-0.068,0.097,-0.000,-0.000
39000,0,0,1000,0.044,0.013,-0.000,-0.000
39006,-1,-1,999,-0.096,0.069,-0.000,-0.000
39013,0,0,998,-0.040,0.041,-0.000,-0.000
39018,0,0,999,-0.012,0.041,-0.000,-0.000
39024,-1,1,999,0.072,0.097,-0.000,-0.000
39030,0,-1,1000,-0.068,-0.015,-0.000,-0.000
39037,0,0,997,0.044,-0.015,-0.000,-0.000
39042,0,0,995,0.016,-0.043,-0.000,-0.000
39048,0,0,999,0.016,0.013,-0.000,-0.000
39054,0,-1,998,-0.068,-0.043,-0.000,-0.000
39061,1,0,997,-0.012,-0.099,-0.000,-0.000
39071,0,-2,998,-0.124,-0.043,-0.000,-0.000
39077,2,2,997,0.156,-0.155,-0.000,-0.000
39083,0,0,997,0.016,0.013,-0.000,-0.000
39090,1,0,1000,0.016,-0.071,-0.000,-0.000
39096,1,0,999,0.044,-0.099,-0.000,-0.000
39101,0,-1,999,-0.068,0.013,-0.000,-0.000
39107,3,0,998,0.044,-0.211,-0.000,-0.000
39114,0,0,998,0.016,0.013,-0.000,-0.000
39119,1,0,999,0.044,-0.071,-0.000,-0.000
39125,1,0,998,0.016,-0.071,-0.000,-0.000
39131,0,0,998,-0.012,-0.043,-0.000,-0.000
39138,1,1,998,0.072,-0.071,-0.000,-0.000
39143,2,2,999,0.156,-0.127,-0.000,-0.000
39149,0,-1,998,-0.068,0.041,-0.000,-0.000
39159,0,1,997,0.100,-0.015,-0.000,-0.000
39166,-3,0,999,-0.040,0.181,-0.000,-0.000
39173,1,0,996,-0.012,-0.071,-0.000,-0.000
39178,0,0,998,-0.040,-0.015,-0.000,-0.000
39184,0,-1,998,-0.068,-0.043,-0.000,-0.000
39191,-2,-1,999,-0.068,0.153,-0.000,-0.000
39196,0,0,1000,-0.012,0.041,-0.000,-0.000
39202,0,1,998,0.072,-0.015,-0.000,-0.000
39208,-1,0,997,0.016,0.069,-0.000,-0.000
39215,0,1,998,0.100,0.013,-0.000,-0.000
39220,0,-2,999,-0.124,0.041,-0.000,-0.000
39226,-1,0,998,0.044,0.069,-0.000,-0.000
39233,1,-1,997,-0.068,-0.071,-0.000,-0.000
39239,0,-1,999,-0.068,0.013,-0.000,-0.000
39244,0,0,997,-0.012,0.013,-0.000,-0.000
39250,0,0,996,-0.040,0.041,-0.000,-0.000
39256,-2,0,998,0.044,0.125,-0.000,-0.000
39263,0,1,997,0.072,0.041,-0.000,-0.000
39268,0,0,997,-0.012,-0.015,-0.000,-0.000
39274,2,0,998,0.044,-0.155,-0.000,-0.000
39285,1,0,1000,0.016,-0.099,-0.000,-0.000
39291,2,0,998,0.016,-0.127,-0.000,-0.000
39297,0,0,999,0.044,-0.043,-0.000,-0.000
39303,0,1,997,0.100,-0.015,-0.000,-0.000
39314,0,-1,999,-0.096,-0.015,-0.000,-0.000
39320,0,0,999,-0.040,-0.043,-0.000,-0.000
39326,0,-1,999,-0.068,0.041,-0.000,-0.000
39333,-1,2,999,0.128,0.069,-0.000,-0.000
39338,1,0,998,-0.012,-0.071,-0.000,-0.000
39345,1,0,998,0.044,-0.071,-0.000,-0.000
39350,0,2,1000,0.155,-0.043,-0.000,-0.000
39356,0,0,997,0.044,0.041,-0.000,-0.000
39362,-2,-1,997,-0.068,0.154,-0.000,-0.000
39369,-1,0,996,0.044,0.097,-0.000,-0.000
39374,0,-1,998,-0.068,0.041,-0.000,-0.000
39380,0,0,996,-0.040,-0.015,-0.000,-0.000
39386,0,0,999,0.016,0.013,-0.000,-0.000
39393,0,-2,998,-0.152,-0.015,-0.000,-0.000
39398,0,-1,999,-0.068,0.013,-0.000,-0.000
39404,0,-1,999,-0.068,0.041,-0.000,-0.000
39410,0,0,998,0.016,0.013,-0.000,-0.000
39417,0,0,999,-0.012,-0.043,-0.000,-0.000
39422,0,1,999,0.072,-0.043,-0.000,-0.000
39428,-1,-1,998,-0.068,0.069,-0.000,-0.000
39434,0,1,1000,0.072,0.013,-0.000,-0.000
39441,0,0,997,0.044,0.013,-0.000,-0.000
39446,-1,-1,999,-0.096,0.097,-0.000,-0.000
39453,0,1,999,0.072,-0.015,-0.000,-0.000
39458,1,-2,996,-0.152,-0.071,-0.000,-0.000
39469,1,0,999,0.016,-0.071,-0.000,-0.000
39476,0,0,999,0.044,-0.015,-0.000,-0.000
