t_ms,ax_g,ax_lpf_g
23453,-0.000,-0.000
23459,0.001,0.001
23465,0.001,0.001
23472,0.001,0.001
23477,0.003,0.003
23483,0.001,0.002
23489,0.003,0.003
23496,0.002,0.003
23501,0.000,0.000
23507,0.001,0.000
23513,0.000,0.000
23520,0.001,0.001
23525,0.000,0.000
23531,-0.001,-0.001
23537,0.001,0.000
23544,0.001,0.001
23549,0.001,0.001
23555,-0.001,-0.001
23561,-0.001,-0.001
23568,0.001,0.001
23578,0.000,0.000
23584,-0.000,-0.000
23590,0.004,0.004
23597,0.001,0.002
23602,0.004,0.004
23609,0.001,0.001
23614,0.001,0.001
23625,0.002,0.002
23630,0.001,0.001
23636,0.002,0.002
23642,0.003,0.003
23649,0.001,0.001
23655,0.004,0.004
23661,0.003,0.003
23667,0.001,0.001
23674,0.002,0.002
23679,0.000,0.000
23685,-0.000,-0.000
23691,0.001,0.001
23698,0.004,0.004
23703,0.002,0.003
23709,0.003,0.003
23715,0.001,0.001
23722,0.003,0.003
23727,-0.000,-0.000
23733,0.002,0.002
23739,0.001,0.002
23746,0.002,0.002
23751,0.001,0.002
23757,0.001,0.002
23763,0.003,0.003
23770,0.002,0.002
23775,0.003,0.003
23781,-0.000,-0.000
23787,0.001,0.001
23794,0.002,0.002
23799,0.001,0.002
23805,0.003,0.003
23811,0.001,0.001
23818,0.001,0.001
23823,0.001,0.001
23829,0.001,0.001
23836,0.001,0.001
23847,0.002,0.002
23853,0.002,0.002
23859,0.000,0.000
23866,0.001,0.000
23871,-0.001,-0.001
23877,0.002,0.002
23883,0.002,0.002
23890,0.002,0.002
23895,0.003,0.003
23901,0.001,0.002
23907,0.002,0.002
23914,0.002,0.002
23919,-0.000,-0.000
23925,0.001,0.000
23931,0.001,0.001
23938,0.001,0.001
23943,-0.000,-0.000
23949,0.002,0.002
23955,0.002,0.002
23962,0.000,0.000
23971,0.001,0.001
23977,0.002,0.002
23982,0.001,0.002
23989,0.002,0.002
23994,0.002,0.002
24001,0.001,0.001
24006,-0.001,-0.001
24012,0.001,0.001
24018,0.002,0.002
24025,0.001,0.001
24030,0.001,0.001
24036,0.003,0.003
24042,0.002,0.003
24049,0.001,0.001
24054,0.003,0.003
24060,-0.001,-0.001
24066,0.001,0.000
24073,0.001,0.001
24078,-0.001,-0.001
24084,0.001,0.001
24090,0.002,0.002
24097,0.002,0.002
24102,0.001,0.001
24109,0.002,0.002
24114,0.002,0.002
24125,0.001,0.001
24130,0.002,0.002
24136,0.000,0.000
24142,-0.001,-0.001
24149,0.002,0.002
24156,0.002,0.002
24161,0.002,0.002
24167,0.002,0.002
24174,0.001,0.002
24179,0.001,0.001
24185,-0.001,-0.001
24191,0.004,0.003
24198,0.002,0.003
24203,0.002,0.002
24209,0.001,0.001
24216,0.001,0.001
24222,-0.000,-0.000
24229,0.001,0.001
24234,0.001,0.001
24241,0.002,0.002
24246,0.001,0.002
24252,0.001,0.002
24258,0.001,0.001
24265,0.000,0.000
24270,0.001,0.001
24276,-0.002,-0.002
24282,0.001,0.001
24289,0.001,0.001
24295,0.001,0.001
24301,0.002,0.002
24308,0.001,0.001
24318,0.001,0.001
24323,0.002,0.002
24329,0.001,0.002
24335,0.001,0.002
24342,0.002,0.002
24347,0.003,0.003
24353,0.001,0.002
24359,0.002,0.002
24366,0.002,0.002
24371,0.002,0.002
24377,0.003,0.003
24383,0.001,0.001
24391,-0.000,-0.000
24396,0.002,0.002
24402,0.002,0.002
24409,0.003,0.003
24415,0.001,0.001
24421,0.002,0.002
24428,0.000,0.000
24433,0.003,0.003
24439,-0.001,-0.001
24445,0.002,0.002
24452,0.002,0.002
24457,0.001,0.001
24463,0.002,0.002
24469,0.002,0.002
24476,0.002,0.002
24482,-0.000,-0.000
24489,0.001,0.000
24494,0.001,0.001
24500,0.002,0.002
24506,0.001,0.001
24512,0.002,0.002
24519,0.002,0.002
24525,0.001,0.001
24530,0.001,0.001
24536,0.002,0.002
24542,0.002,0.002
24549,0.001,0.002
24554,-0.000,-0.000
24560,0.001,0.001
24566,0.001,0.001
24573,0.001,0.001
24578,0.001,0.001
24584,0.002,0.002
24590,0.002,0.002
24597,0.003,0.003
24602,-0.000,-0.000
24609,0.001,0.001
24614,0.001,0.001
24621,-0.000,-0.000
24626,0.001,0.001
24632,-0.001,-0.001
24638,0.002,0.002
24645,0.001,0.002
24650,0.001,0.002
24661,-0.000,-0.000
24714,-0.000,-0.000
24719,0.001,0.001
24726,-0.000,-0.000
24731,0.002,0.002
24737,0.001,0.002
24743,0.001,0.001
24750,0.001,0.001
24756,0.001,0.001
24761,0.002,0.002
24767,0.002,0.002
24774,0.003,0.003
24779,0.001,0.001
24785,0.004,0.004
24791,0.001,0.002
24798,0.001,0.001
24803,0.002,0.002
24809,-0.001,-0.001
24815,0.002,0.002
24822,0.002,0.002
24827,0.001,0.002
24833,0.001,0.001
24839,0.001,0.001
24846,0.002,0.002
24851,0.001,0.001
24857,0.001,0.001
24863,0.001,0.001
24870,0.001,0.001
24876,0.001,0.001
24881,0.001,0.001
24887,0.001,0.001
24894,0.001,0.001
24899,0.002,0.002
24905,0.002,0.002
24911,0.001,0.002
24918,0.001,0.002
24924,0.001,0.001
24929,0.001,0.001
24935,0.001,0.001
24942,0.002,0.002
24948,0.002,0.002
24953,-0.001,-0.001
24959,0.002,0.002
24968,0.002,0.002
24973,0.002,0.002
24979,0.002,0.002
24986,0.001,0.001
24991,0.001,0.001
24997,0.002,0.002
25003,0.001,0.001
25010,0.002,0.002
25015,0.002,0.002
25021,0.001,0.001
25027,0.003,0.003
25034,0.001,0.001
25039,0.001,0.001
25045,0.003,0.003
25055,0.001,0.001
25061,0.001,0.001
25068,0.005,0.004
25073,-0.001,-0.000
25079,0.001,0.001
25085,0.002,0.002
25092,0.002,0.002
25097,0.001,0.001
25103,0.000,0.000
25109,0.000,0.000
25116,0.003,0.003
25121,0.002,0.003
25127,0.001,0.001
25133,0.002,0.002
25140,0.002,0.002
25145,0.001,0.001
25151,0.000,0.000
25157,0.001,0.001
25164,0.002,0.002
25169,0.001,0.001
25175,0.001,0.001
25181,0.001,0.001
25188,0.000,0.000
25193,0.000,0.000
25199,0.001,0.000
25205,0.004,0.004
25212,0.002,0.002
25217,0.001,0.002
25223,-0.000,-0.000
25229,0.001,0.000
25237,0.003,0.003
25242,0.000,0.000
25249,0.001,0.001
25255,0.002,0.002
25260,-0.000,-0.000
25266,0.000,0.000
25272,0.002,0.002
25279,0.003,0.003
25284,0.002,0.002
25290,-0.002,-0.002
25296,0.001,0.001
25303,0.000,0.000
25309,0.002,0.002
25314,0.000,0.000
25320,0.003,0.003
25327,0.000,0.000
25332,0.001,0.001
25338,0.001,0.001
25344,0.002,0.002
25351,0.001,0.002
25356,0.002,0.002
25362,0.001,0.001
25369,0.001,0.001
25375,0.002,0.002
25381,0.002,0.002
25387,0.003,0.003
25396,0.004,0.004
25402,0.002,0.003
25409,0.001,0.002
25415,0.002,0.002
25421,0.002,0.002
25428,0.002,0.002
25433,0.001,0.001
25439,0.001,0.001
25445,0.001,0.001
25452,0.001,0.001
25457,-0.000,-0.000
25463,0.001,0.000
25469,0.002,0.002
25476,0.001,0.001
25481,-0.000,-0.000
25487,-0.000,-0.000
25493,0.000,-0.000
25505,0.002,0.002
25510,0.003,0.003
25516,0.002,0.002
25522,0.001,0.001
25529,0.000,0.000
25535,0.002,0.002
25541,-0.000,-0.000
25548,-0.001,-0.001
25553,0.002,0.002
25559,0.001,0.001
25565,0.002,0.002
25572,0.002,0.002
25577,0.003,0.003
25583,0.000,0.000
25589,0.000,0.000
25596,0.001,0.000
25602,0.002,0.002
25607,0.001,0.002
25613,0.003,0.003
25620,0.001,0.001
25625,0.002,0.002
25631,0.001,0.001
25637,0.002,0.002
25644,0.002,0.002
25650,0.001,0.002
25655,0.001,0.001
25661,0.003,0.003
25668,0.000,0.000
25673,0.003,0.003
25679,0.002,0.002
25685,0.002,0.002
25692,0.001,0.001
25697,-0.001,-0.001
25703,0.001,0.000
25709,0.002,0.002
25716,0.003,0.003
25722,0.001,0.002
25727,0.002,0.002
25733,-0.000,-0.000
25743,0.001,0.000
25750,0.002,0.002
25756,0.000,0.000
25761,0.004,0.004
25767,0.001,0.001
25780,0.001,0.001
25785,0.002,0.002
25791,0.000,0.000
25798,0.001,0.000
25803,0.001,0.001
25809,0.003,0.003
25815,0.001,0.001
25822,0.003,0.003
25827,0.002,0.003
25833,0.003,0.003
25839,0.002,0.003
25846,-0.000,-0.000
25851,0.002,0.002
25857,-0.001,-0.001
25863,0.001,0.001
25870,0.000,0.000
25876,0.001,0.001
25881,0.001,0.001
25887,0.002,0.002
25894,0.001,0.001
25899,0.001,0.001
25905,-0.000,-0.000
25911,0.003,0.003
25918,0.001,0.002
25923,0.001,0.002
25929,0.002,0.002
25935,0.001,0.002
25942,0.001,0.001
25948,0.001,0.001
25953,0.001,0.001
25959,0.003,0.003
25966,-0.000,-0.000
25971,0.001,0.001
25977,0.003,0.003
25983,0.001,0.001
25990,0.002,0.002
25996,0.001,0.002
26001,0.001,0.002
26007,0.002,0.002
26014,0.001,0.002
26020,0.001,0.002
26025,0.002,0.002
26031,0.001,0.001
26037,0.001,0.001
26049,0.001,0.001
26054,0.001,0.001
26060,0.002,0.002
26067,0.001,0.001
26072,0.001,0.001
26078,0.001,0.001
26084,0.000,0.000
26091,0.000,0.000
26146,0.000,0.000
26152,0.002,0.002
26159,0.001,0.001
26164,0.004,0.004
26170,0.001,0.001
26176,0.002,0.002
26183,0.002,0.002
26189,0.003,0.003
26194,0.002,0.002
26200,0.001,0.002
26207,0.003,0.003
26212,-0.000,-0.000
26218,0.001,0.000
26224,-0.000,-0.000
26231,-0.000,-0.000
26236,0.002,0.002
26242,0.001,0.001
26249,0.000,0.000
26255,0.003,0.003
26260,0.001,0.001
26266,0.001,0.001
26272,0.001,0.001
26279,0.001,0.001
26284,0.001,0.001
26290,0.001,0.001
26296,0.001,0.001
26303,0.002,0.002
26309,0.001,0.001
26314,0.001,0.001
26320,0.001,0.001
26327,0.001,0.001
26332,0.001,0.001
26338,0.001,0.001
26344,-0.000,-0.000
26356,0.001,0.001
26361,0.002,0.002
26367,0.001,0.001
26373,0.001,0.001
26380,0.001,0.001
26385,0.001,0.001
26391,0.002,0.002
26397,0.001,0.001
26404,-0.001,-0.001
26409,0.001,0.001
26415,0.002,0.002
26421,0.001,0.002
26428,0.002,0.002
26433,0.001,0.001
26439,0.001,0.001
26445,0.002,0.002
26452,0.001,0.001
26457,0.002,0.002
26463,0.001,0.001
26469,0.002,0.002
26476,0.002,0.002
26484,0.000,0.000
26491,0.004,0.004
26496,0.003,0.003
26502,0.002,0.003
26509,0.001,0.001
26515,0.001,0.001
26521,0.001,0.001
26527,0.002,0.002
26534,0.003,0.003
26539,0.002,0.003
26545,0.001,0.002
26551,0.001,0.001
26558,0.002,0.002
26563,0.002,0.002
26569,-0.000,-0.000
26575,0.000,0.000
26582,0.002,0.002
26587,0.001,0.001
26593,0.003,0.003
26599,0.002,0.003
26606,0.001,0.002
26611,-0.002,-0.002
26617,0.001,0.001
26628,0.003,0.003
26633,-0.001,-0.001
26640,0.000,-0.000
26645,0.000,0.000
26651,0.001,0.001
26657,0.001,0.001
26664,0.000,0.000
26669,0.000,0.000
26675,-0.002,-0.002
26681,0.001,0.001
26688,0.001,0.001
26693,0.001,0.001
26699,0.001,0.001
26705,0.002,0.002
26712,0.003,0.003
26717,0.002,0.003
26723,0.002,0.002
26729,0.001,0.001
26736,0.001,0.001
26741,0.001,0.001
26747,0.001,0.001
26753,0.002,0.002
26760,0.000,0.000
26765,0.001,0.001
26771,0.000,0.000
26777,0.001,0.001
26784,0.001,0.001
26789,0.001,0.001
26795,0.003,0.003
26801,0.001,0.001
26808,0.000,0.000
26813,0.001,0.001
26819,0.001,0.001
26825,0.001,0.001
26836,0.001,0.001
26842,0.002,0.002
26849,0.001,0.001
26854,0.001,0.001
26861,0.002,0.002
26866,0.001,0.002
26872,0.001,0.002
26878,-0.000,-0.000
26885,0.002,0.002
26890,0.001,0.002
26900,0.002,0.002
26905,0.000,0.000
26911,0.001,0.000
26918,0.002,0.002
26923,0.003,0.003
26929,0.000,0.000
26935,0.003,0.003
26942,0.003,0.003
26947,-0.000,-0.000
26953,0.001,0.001
26959,0.000,0.000
26966,0.003,0.003
26971,0.000,0.000
26977,0.001,0.001
26983,-0.001,-0.001
26990,-0.002,-0.002
26996,0.000,-0.000
27001,0.001,0.001
27007,0.003,0.003
27014,0.001,0.002
27019,0.001,0.001
27025,0.000,0.000
27031,0.001,0.001
27038,0.002,0.002
27043,0.001,0.002
27049,0.004,0.004
27055,0.002,0.003
27062,0.001,0.002
27067,0.002,0.002
27073,0.001,0.001
27079,0.001,0.001
27086,0.001,0.001
27091,0.002,0.002
27097,0.001,0.001
27103,0.001,0.001
27110,0.002,0.002
27116,0.002,0.002
27121,0.001,0.001
27127,0.001,0.001
27133,0.003,0.003
27139,0.002,0.003
27145,-0.000,-0.000
27151,0.001,0.000
27157,-0.001,-0.001
27169,0.001,0.001
27176,0.001,0.001
27185,0.001,0.001
27192,0.000,0.000
27197,0.001,0.001
27203,0.001,0.001
27209,0.001,0.001
27216,0.001,0.001
27222,0.001,0.001
27229,0.002,0.002
27235,0.000,0.000
27241,-0.001,-0.001
27246,0.001,0.001
27252,0.003,0.003
27259,0.002,0.002
27264,0.001,0.001
27270,0.001,0.001
27276,0.001,0.001
27282,0.004,0.004
27289,0.001,0.002
27294,0.002,0.002
27300,0.002,0.002
27306,0.002,0.002
27313,0.003,0.003
27318,-0.001,-0.001
27324,0.001,0.001
27330,0.001,0.001
27337,0.002,0.002
27342,0.001,0.001
27349,0.001,0.001
27354,0.001,0.001
27361,0.005,0.005
27366,-0.000,0.000
27372,0.002,0.002
27378,-0.001,-0.001
27385,0.002,0.002
27390,0.001,0.001
27396,0.003,0.003
27402,0.001,0.001
27409,0.001,0.001
27414,0.001,0.001
27420,0.001,0.001
27426,0.002,0.002
27433,-0.000,-0.000
27442,0.000,0.000
27447,0.001,0.000
27453,0.001,0.001
27459,0.001,0.001
27466,0.003,0.003
27471,-0.002,-0.001
27477,0.003,0.003
27483,-0.000,-0.000
27490,0.001,0.001
27496,-0.000,-0.000
27501,0.000,0.000
27507,0.000,0.000
27514,-0.001,-0.001
27519,0.002,0.002
27571,0.003,0.003
27577,0.000,0.000
27582,0.001,0.001
27589,0.000,0.000
27594,0.001,0.001
27601,0.004,0.004
27606,0.001,0.001
27612,-0.001,-0.001
27618,-0.002,-0.002
27625,0.003,0.003
27630,0.001,0.001
27636,0.003,0.003
27642,0.002,0.002
27649,0.000,0.000
27655,0.001,0.001
27661,0.001,0.001
27668,0.003,0.003
27673,0.001,0.002
27679,0.002,0.002
27685,0.001,0.002
27692,0.001,0.001
27697,-0.000,-0.000
27703,0.002,0.002
27709,0.001,0.001
27716,0.001,0.001
27721,-0.001,-0.001
27727,0.001,0.001
27733,0.001,0.001
27741,-0.000,-0.000
27747,0.000,0.000
27753,0.001,0.001
27760,0.003,0.003
27765,0.001,0.001
27771,0.001,0.001
27777,0.003,0.003
27784,0.003,0.003
27789,0.002,0.002
27795,0.002,0.002
27801,0.001,0.001
27808,0.001,0.001
27813,0.001,0.001
27819,-0.001,-0.001
27825,0.001,0.000
27832,0.003,0.003
27837,0.001,0.001
27843,0.000,0.000
27849,0.002,0.002
27856,-0.000,-0.000
27861,0.001,0.000
27867,0.001,0.001
27873,0.000,0.000
27880,0.002,0.002
27885,0.001,0.001
27891,0.003,0.003
27897,-0.001,-0.001
27904,-0.002,-0.002
27913,-0.002,-0.002
27918,0.001,0.000
27924,0.001,0.001
27930,0.002,0.002
27937,0.003,0.003
27943,0.001,0.001
27949,0.001,0.001
27954,0.002,0.002
27961,0.002,0.002
27966,0.001,0.001
27972,0.002,0.002
27978,0.001,0.001
27985,0.000,0.000
27990,0.001,0.001
27996,0.001,0.001
28002,-0.001,-0.001
28015,0.002,0.002
28020,0.001,0.001
28026,0.001,0.001
28033,0.000,0.000
28038,-0.000,-0.000
28044,0.001,0.000
28050,0.001,0.001
28057,0.002,0.002
28063,0.001,0.001
28069,0.001,0.001
28074,0.000,0.000
28080,0.002,0.002
28086,-0.000,-0.000
28092,0.001,0.000
28098,0.003,0.003
28104,-0.002,-0.001
28111,0.000,-0.000
28116,0.001,0.001
28122,0.001,0.001
28129,0.004,0.004
28135,0.001,0.001
28141,0.002,0.002
28147,0.001,0.001
28154,0.001,0.001
28159,0.002,0.002
28165,0.001,0.001
28171,0.001,0.001
28178,0.001,0.001
28183,0.001,0.001
28189,0.002,0.002
28195,0.002,0.002
28202,0.001,0.001
28207,0.001,0.001
28213,-0.000,-0.000
28219,0.001,0.000
28226,0.001,0.001
28231,0.000,0.000
28237,0.001,0.001
28243,0.001,0.001
28250,0.002,0.002
28259,-0.001,-0.001
28264,0.002,0.002
28270,0.003,0.003
28276,0.002,0.002
28284,0.002,0.002
28290,0.001,0.002
28296,0.001,0.001
28303,0.001,0.001
28309,0.002,0.002
28314,0.003,0.003
28320,0.001,0.001
28327,0.001,0.001
28332,-0.001,-0.001
28338,0.001,0.001
28344,0.001,0.001
28351,0.002,0.002
28356,0.002,0.002
28362,0.002,0.002
28369,0.001,0.002
28375,0.000,0.000
28380,0.002,0.002
28386,0.001,0.001
28392,0.001,0.001
28399,0.001,0.001
28404,0.002,0.002
28410,0.002,0.002
28416,0.002,0.002
28423,0.001,0.001
28429,-0.001,-0.001
28434,0.003,0.003
28440,0.001,0.001
28447,0.002,0.002
28452,0.001,0.001
28458,-0.000,-0.000
28464,0.000,0.000
28471,0.001,0.001
28476,0.001,0.001
28482,0.001,0.001
28489,0.001,0.001
28495,0.001,0.001
28500,0.002,0.002
28506,0.002,0.002
28512,0.001,0.001
28519,0.002,0.002
28524,-0.000,-0.000
28530,0.001,0.001
28536,0.001,0.001
28543,-0.000,-0.000
28554,0.000,-0.000
28559,-0.001,-0.001
28565,-0.002,-0.002
28572,0.004,0.004
28577,0.001,0.001
28583,0.003,0.003
28589,0.001,0.001
28596,0.004,0.004
28605,0.001,0.001
28611,0.001,0.001
28616,0.001,0.001
28622,0.001,0.001
28629,0.002,0.002
28636,0.000,0.000
28641,0.002,0.002
28647,0.001,0.001
28654,-0.002,-0.002
28659,0.002,0.002
28665,0.002,0.002
28671,-0.002,-0.002
28678,0.002,0.002
28683,0.002,0.002
28689,0.001,0.001
28695,0.002,0.002
28702,0.001,0.002
28707,0.001,0.001
28713,-0.001,-0.001
28719,0.001,0.001
28726,0.002,0.002
28731,0.001,0.001
28737,0.000,0.000
28743,0.000,0.000
28750,0.001,0.001
28755,0.003,0.003
28761,0.001,0.002
28767,0.000,0.000
28774,0.003,0.003
28779,0.001,0.001
28785,0.002,0.002
28791,0.001,0.002
28798,0.000,0.000
28803,0.001,0.001
28809,0.001,0.001
28815,0.001,0.001
28823,0.003,0.003
28829,0.003,0.003
28834,0.001,0.001
28841,0.001,0.001
28846,0.001,0.001
28852,0.000,0.000
28858,-0.000,-0.000
28865,-0.000,-0.000
28870,0.001,0.000
28876,0.003,0.003
28882,0.001,0.002
28889,0.001,0.002
28895,0.001,0.001
28901,0.001,0.001
28908,0.000,0.000
28913,0.000,0.000
28919,0.002,0.002
28925,0.001,0.001
28932,0.001,0.001
28937,0.002,0.002
28990,0.001,0.001
28995,0.001,0.001
29001,0.001,0.001
29007,0.002,0.002
29014,0.001,0.002
29019,0.004,0.004
29025,0.000,0.000
29031,0.001,0.001
29038,0.004,0.004
29043,0.002,0.002
29049,-0.000,-0.000
29055,0.001,0.001
29062,0.003,0.003
29067,0.002,0.002
29073,0.001,0.001
29079,0.003,0.003
29086,0.000,0.000
29091,-0.000,-0.000
29097,-0.000,-0.000
29103,0.002,0.002
29110,-0.000,-0.000
29115,0.002,0.002
29126,-0.000,-0.000
29131,0.000,0.000
29137,0.001,0.000
29144,0.001,0.001
29149,0.002,0.002
29155,0.002,0.002
29161,-0.001,-0.001
29168,0.001,0.001
29173,0.001,0.001
29179,0.001,0.001
29185,0.003,0.003
29192,0.000,0.000
29197,0.001,0.001
29203,0.001,0.001
29209,0.001,0.001
29216,0.001,0.001
29222,0.004,0.004
29229,0.002,0.002
29235,0.001,0.002
29240,0.001,0.002
29246,0.001,0.001
29252,0.001,0.001
29259,0.001,0.001
29264,0.001,0.001
29270,0.001,0.001
29276,0.004,0.004
29283,-0.000,-0.000
29289,0.002,0.002
29294,0.001,0.001
29300,0.001,0.001
29307,0.000,0.000
29312,-0.001,-0.001
29318,0.002,0.002
29329,-0.002,-0.002
29334,0.003,0.003
29341,0.001,0.002
29346,0.001,0.001
29352,0.001,0.001
29358,0.000,0.000
29365,0.001,0.001
29370,0.001,0.001
29376,0.001,0.001
29382,0.002,0.002
29389,0.000,0.000
29400,0.002,0.002
29405,0.001,0.002
29411,0.001,0.001
29418,0.000,0.000
29423,0.002,0.002
29429,0.002,0.002
29435,0.001,0.001
29442,0.004,0.004
29447,0.002,0.002
29453,-0.001,-0.001
29459,0.001,0.001
29466,0.002,0.002
29471,0.001,0.002
29477,0.003,0.003
29483,0.001,0.002
29490,0.002,0.002
29495,0.001,0.001
29501,-0.001,-0.001
29507,0.001,0.001
29514,0.001,0.001
29519,-0.001,-0.001
29525,0.002,0.002
29531,0.003,0.003
29538,0.001,0.002
29543,0.001,0.001
29549,0.003,0.003
29555,0.001,0.001
29562,0.000,0.000
29567,0.002,0.002
29573,0.001,0.002
29579,0.002,0.002
29586,0.002,0.002
29591,0.001,0.002
29597,0.002,0.002
29603,0.002,0.002
29610,0.000,0.000
29615,0.001,0.000
29621,0.001,0.001
29627,0.001,0.001
29634,0.001,0.001
29639,0.001,0.001
29645,0.001,0.001
29651,0.001,0.001
29658,0.001,0.001
29669,0.002,0.002
29674,0.006,0.005
29684,0.001,0.002
29690,-0.000,-0.000
29697,-0.000,-0.000
29702,0.002,0.002
29709,0.002,0.002
29714,0.001,0.002
29721,0.000,0.000
29726,0.001,0.001
29732,0.001,0.001
29738,0.002,0.002
29745,0.004,0.004
29750,0.001,0.002
29756,0.001,0.001
29762,0.003,0.003
29769,0.003,0.003
29775,0.002,0.002
29781,0.001,0.001
29788,0.001,0.001
29793,0.002,0.002
29799,0.003,0.003
29805,0.002,0.003
29812,0.001,0.001
29817,-0.001,-0.001
29823,0.001,0.000
29829,0.001,0.001
29836,0.003,0.003
29841,0.003,0.003
29847,0.003,0.003
29853,0.001,0.001
29860,0.001,0.001
29865,0.002,0.002
29871,0.001,0.001
29877,0.001,0.001
29884,0.002,0.002
29889,0.001,0.001
29895,0.001,0.001
29901,0.000,0.000
29908,0.001,0.001
29913,0.002,0.002
29919,0.000,0.000
29925,0.001,0.001
29932,0.002,0.002
29942,0.001,0.001
29947,0.001,0.001
29953,-0.000,-0.000
29959,0.001,0.001
29966,0.003,0.003
29971,0.002,0.003
29977,0.001,0.001
29983,0.002,0.002
29990,0.003,0.003
29995,0.002,0.002
30001,-0.001,-0.001
30007,-0.001,-0.001
30014,0.001,0.001
30019,0.001,0.001
30029,0.004,0.004
30035,0.000,0.000
30041,0.002,0.002
30048,0.002,0.002
30053,0.001,0.001
30059,0.001,0.001
30065,0.001,0.001
30072,0.001,0.001
30077,-0.000,-0.000
30083,-0.000,-0.000
30089,0.002,0.002
30096,-0.001,-0.001
30101,0.001,0.001
30107,0.001,0.001
30113,0.002,0.002
30120,0.001,0.002
30125,0.001,0.002
30131,0.002,0.002
30137,-0.001,-0.001
30144,0.001,0.001
30149,0.000,0.000
30155,0.001,0.001
30161,0.001,0.001
30168,0.002,0.002
30173,0.001,0.002
30179,0.002,0.002
30185,0.002,0.002
30192,0.003,0.003
30197,0.001,0.001
30203,0.002,0.002
30212,0.001,0.001
30218,0.002,0.002
30225,0.001,0.001
30230,0.002,0.002
30236,0.001,0.001
30242,0.001,0.001
30249,0.001,0.001
30255,-0.000,-0.000
30261,0.001,0.001
30267,0.003,0.003
30274,-0.001,-0.001
30279,0.002,0.002
30285,0.001,0.002
30291,0.001,0.002
30298,0.001,0.001
30303,0.001,0.001
30309,0.001,0.001
30315,0.003,0.003
30322,0.000,0.000
30327,0.001,0.001
30333,-0.000,-0.000
30339,0.001,0.001
30346,0.001,0.001
30351,0.002,0.002
30357,0.000,0.000
30363,0.001,0.001
30415,0.003,0.003
30422,0.001,0.001
30428,0.004,0.004
30433,0.001,0.001
30439,0.002,0.002
30445,0.003,0.003
30452,0.001,0.001
30457,0.002,0.002
30463,-0.002,-0.002
30469,0.002,0.002
30476,0.001,0.002
30481,0.002,0.002
30487,0.001,0.001
30493,0.002,0.002
30500,0.001,0.002
30505,0.001,0.001
30515,0.002,0.002
30520,0.003,0.003
30526,0.003,0.003
30533,0.002,0.002
30538,0.002,0.002
30544,0.001,0.002
30550,0.001,0.001
30557,0.000,0.000
30562,0.002,0.002
30569,-0.001,-0.001
30574,0.002,0.002
30581,0.001,0.002
30586,0.002,0.002
30592,0.003,0.003
30598,0.001,0.001
30605,0.004,0.004
30610,0.001,0.001
30616,0.001,0.001
30622,0.001,0.001
30629,-0.001,-0.001
30635,0.002,0.002
30641,0.002,0.002
30648,0.001,0.001
30653,0.001,0.001
30659,0.003,0.003
30665,0.000,0.000
30672,-0.001,-0.001
30677,0.001,0.001
30683,0.002,0.002
30689,0.002,0.002
30696,-0.000,-0.000
30702,0.002,0.002
30707,0.001,0.002
30713,0.002,0.002
30719,0.001,0.002
30726,0.000,0.000
30731,0.001,0.000
30737,0.001,0.001
30743,0.000,0.000
30750,0.001,0.001
30759,0.002,0.002
30764,0.002,0.002
30770,0.001,0.001
30776,0.001,0.001
30784,0.001,0.001
30789,0.000,0.000
30795,0.001,0.000
30802,0.000,0.000
30807,-0.001,-0.001
30813,0.002,0.002
30819,0.002,0.002
30826,0.003,0.003
30831,0.001,0.001
30837,0.001,0.001
30843,0.001,0.001
30850,0.003,0.003
30856,0.002,0.003
30861,0.003,0.003
30867,0.002,0.003
30874,0.002,0.002
30879,0.001,0.002
30885,0.002,0.002
30891,0.002,0.002
30898,0.002,0.002
30903,0.002,0.002
30909,0.004,0.004
30915,0.001,0.002
30922,0.001,0.002
30927,0.002,0.002
30933,0.001,0.001
30939,0.001,0.001
30946,0.002,0.002
30951,0.003,0.003
30957,0.000,0.000
30963,0.001,0.001
30970,0.001,0.001
30976,0.003,0.003
30981,0.003,0.003
30987,0.002,0.003
30993,0.001,0.002
31000,0.001,0.002
31005,0.001,0.001
31011,0.001,0.001
31017,0.000,0.000
31024,-0.000,-0.000
31029,0.001,0.001
31035,0.001,0.001
31042,0.002,0.002
31053,0.001,0.002
31059,0.001,0.001
31065,-0.001,-0.001
31072,0.001,0.000
31077,0.001,0.001
31083,0.003,0.003
31089,0.001,0.002
31096,0.001,0.001
31101,0.001,0.001
31111,0.000,0.000
31117,0.004,0.004
31124,0.003,0.003
31130,-0.000,-0.000
31135,0.002,0.002
31141,0.002,0.002
31148,0.003,0.003
31153,0.002,0.002
31159,0.002,0.002
31165,0.000,0.000
31172,0.003,0.003
31177,0.003,0.003
31183,0.002,0.002
31189,-0.000,-0.000
31196,0.001,0.001
31202,0.000,0.000
31209,-0.001,-0.001
31214,0.001,0.001
31221,0.001,0.001
31226,0.002,0.002
31232,0.003,0.003
31238,0.001,0.001
31245,0.001,0.001
31250,0.001,0.001
31256,0.002,0.002
31262,0.004,0.004
31269,-0.001,-0.000
31274,0.001,0.000
31280,0.004,0.004
31286,0.002,0.002
31293,0.002,0.002
31298,0.001,0.001
31304,0.000,0.000
31310,0.000,0.000
31321,0.002,0.002
31327,0.001,0.002
31333,0.001,0.001
31339,0.001,0.001
31346,0.001,0.001
31351,0.001,0.001
