t_ms,ax_mg,ay_mg,az_mg,roll_acc_deg,pitch_acc_deg
28831,-1,1,1001,0.063,0.07
28836,0,1,997,0.092,0.042
28842,0,-2,998,-0.16,0.014
28848,0,-3,998,-0.188,0.014
28856,-3,-1,1000,-0.076,0.181
28862,1,-1,1000,-0.076,-0.098
28868,0,-1,1000,-0.076,0.042
28875,0,-1,999,-0.076,0.014
28880,0,-1,999,-0.104,0.014
28886,0,-2,999,-0.16,-0.042
28892,1,0,997,-0.048,-0.07
28899,0,0,1001,-0.02,0.042
28904,0,1,999,0.064,0.042
28910,1,0,999,0.036,-0.098
28916,0,1,1001,0.063,-0.042
28923,0,0,999,0.008,-0.042
28928,-1,-1,1001,-0.076,0.098
28934,0,1,999,0.092,-0.042
28940,0,3,998,0.204,0.014
28947,1,1,1000,0.091,-0.07
28952,-1,-2,999,-0.132,0.07
28958,-1,2,1000,0.119,0.07
28964,-2,-1,999,-0.076,0.126
28971,-1,0,999,-0.048,0.07
28976,-1,1,998,0.092,0.098
28982,0,-2,1000,-0.16,0.014
28988,1,0,1000,-0.048,-0.07
28995,-1,-1,1002,-0.076,0.07
29000,0,-1,998,-0.076,-0.014
29006,-2,-1,999,-0.076,0.126
29012,0,-1,998,-0.076,-0.014
29065,0,-1,998,-0.076,-0.014
29072,0,0,1001,0.008,-0.014
29077,0,-1,997,-0.104,0.042
29083,0,1,999,0.064,0.014
29089,0,0,1001,0.008,0.014
29096,0,0,1000,-0.02,-0.042
29101,1,0,998,-0.048,-0.07
29107,0,3,1000,0.175,0.014
29113,-1,1,999,0.092,0.07
29120,0,-1,1000,-0.076,-0.014
29131,1,1,999,0.064,-0.07
29136,0,0,1000,-0.02,-0.042
29142,1,-2,998,-0.132,-0.07
29149,1,1,1000,0.064,-0.07
29154,0,0,998,-0.048,0.014
29160,0,0,997,0.008,-0.042
29166,3,0,998,0.008,-0.182
29173,1,0,1000,-0.02,-0.07
29178,1,1,996,0.092,-0.07
29184,0,-2,1000,-0.132,-0.042
29190,0,-1,999,-0.076,-0.014
29197,0,-2,1000,-0.16,-0.042
29202,0,0,1000,-0.02,-0.014
29208,1,0,1000,-0.02,-0.07
29214,0,0,997,-0.02,0.014
29221,-1,0,998,-0.02,0.098
29226,0,0,1001,0.008,-0.042
29232,-1,0,997,0.008,0.07
29238,1,-1,997,-0.076,-0.07
29245,0,0,999,-0.02,0.014
29250,0,1,1001,0.063,-0.014
29256,-2,0,999,-0.02,0.126
29262,-2,0,999,-0.02,0.126
29269,1,1,1001,0.091,-0.07
29274,-1,2,1001,0.147,0.07
29280,0,0,1001,0.008,-0.014
29289,-3,0,1001,0.008,0.209
29295,1,1,999,0.092,-0.07
29301,-1,0,1000,-0.02,0.098
29308,-1,0,999,-0.02,0.098
29313,1,-1,999,-0.104,-0.07
29319,1,0,999,0.036,-0.07
29326,-1,-1,999,-0.076,0.07
29332,-1,0,999,-0.02,0.07
29338,-1,0,999,-0.02,0.07
29344,0,-2,999,-0.16,-0.042
29351,-1,0,998,-0.048,0.098
29356,0,0,999,-0.048,-0.014
29362,0,0,1001,0.036,-0.014
29374,1,-1,997,-0.105,-0.07
29380,0,-1,998,-0.104,0.014
29386,-3,-1,998,-0.076,0.182
29392,-2,0,999,-0.048,0.126
29399,0,0,998,0.036,0.014
29404,0,0,998,-0.02,-0.014
29410,0,0,997,-0.02,-0.014
29416,0,1,1000,0.064,-0.042
29423,0,1,997,0.064,-0.042
29428,0,-2,999,-0.132,-0.014
29434,0,0,1000,-0.02,-0.042
29440,0,0,1002,-0.02,-0.014
29447,0,0,1000,-0.02,-0.042
29452,-1,0,999,0.008,0.07
29458,-1,2,999,0.12,0.07
29464,2,0,1000,-0.048,-0.126
29471,0,0,999,-0.02,-0.042
29476,-1,0,1000,0.036,0.098
29482,0,0,1000,-0.048,0.042
29488,2,0,999,-0.048,-0.154
29495,0,2,999,0.12,-0.042
29500,0,0,1000,0.036,-0.014
29506,2,-2,1001,-0.16,-0.126
29512,2,-1,998,-0.076,-0.154
29522,1,-1,1001,-0.076,-0.098
29529,0,0,1000,-0.02,-0.014
29534,0,0,999,-0.02,-0.014
29540,0,-2,999,-0.16,0.014
29546,0,-1,999,-0.076,-0.042
29553,-1,0,1000,-0.048,0.098
29558,1,1,1000,0.064,-0.098
29564,1,0,1002,-0.02,-0.098
29570,2,-2,1000,-0.132,-0.126
29577,1,0,1000,0.008,-0.07
29582,0,0,999,0.008,0.042
29588,2,0,1001,0.036,-0.126
29594,-1,1,1000,0.064,0.07
29601,0,0,1000,0.008,0.014
29611,-2,-1,999,-0.104,0.126
29616,0,0,999,0.036,0.014
29622,-1,1,1000,0.064,0.098
29629,-1,2,999,0.147,0.07
29634,-1,-1,999,-0.076,0.07
29640,0,1,999,0.064,-0.014
29646,1,0,999,0.036,-0.07
29653,1,2,998,0.148,-0.098
29659,0,0,1002,0.008,0.042
29664,0,0,1000,0.036,0.042
29670,1,0,998,0.008,-0.07
29677,0,0,999,0.008,0.014
29683,0,0,999,-0.02,0.014
29688,0,-1,998,-0.104,-0.014
29694,0,-2,1001,-0.132,0.042
29700,0,-1,998,-0.076,0.014
29707,-1,0,1001,-0.02,0.07
29712,0,0,1000,0.008,0.014
29718,-2,0,1001,0.008,0.125
29724,0,-1,999,-0.104,-0.042
29731,0,0,1000,0.008,-0.014
29736,0,-1,997,-0.076,0.014
29746,-1,0,1000,-0.048,0.098
29752,0,1,999,0.092,-0.042
29759,0,0,1000,-0.048,0.014
29765,-1,0,1000,0.036,0.07
29771,0,0,1001,0.036,0.042
29778,-1,0,998,-0.02,0.07
29783,0,0,999,0.036,-0.014
29789,-1,-1,1000,-0.104,0.07
29795,1,-1,1001,-0.076,-0.07
29802,1,-1,998,-0.076,-0.07
29807,0,0,999,-0.02,-0.042
29813,1,0,998,0.008,-0.07
29819,0,0,999,-0.02,0.014
29826,0,0,999,0.036,-0.014
29832,0,0,1001,0.008,0.042
29838,1,0,1000,-0.02,-0.098
29844,1,0,999,-0.02,-0.07
29856,0,0,1001,-0.02,-0.014
29862,0,0,1000,0.008,0.014
29868,2,0,997,0.008,-0.126
29875,2,-1,997,-0.104,-0.126
29880,0,0,997,-0.048,0.014
29886,1,0,1000,-0.048,-0.07
29892,1,-1,999,-0.076,-0.098
29899,0,-1,1000,-0.076,-0.042
29904,0,-2,1000,-0.16,0.042
29910,0,0,998,0.008,-0.014
29916,0,0,998,-0.048,0.014
29923,0,1,1000,0.064,0.042
29928,1,-1,998,-0.104,-0.098
29934,1,0,1000,0.008,-0.098
29940,0,0,999,0.036,-0.042
29947,1,-1,1000,-0.104,-0.098
29952,0,-1,1001,-0.104,-0.042
29958,0,3,999,0.176,0.014
29964,0,-1,1000,-0.076,0.014
29971,-2,0,1001,-0.048,0.126
30025,2,1,1002,0.091,-0.126
30030,0,-1,999,-0.076,0.014
30036,-2,0,1000,0.008,0.154
30043,-2,1,1000,0.091,0.154
30048,0,0,1000,-0.02,-0.042
30054,1,0,1000,-0.02,-0.07
30060,0,1,1000,0.064,0.014
30067,2,0,1001,0.036,-0.126
30072,0,0,1001,-0.02,0.042
30078,1,-1,999,-0.076,-0.07
30084,0,-3,1001,-0.216,-0.014
30091,-1,0,999,0.036,0.07
30096,0,1,999,0.064,-0.042
30102,0,0,1000,-0.02,0.042
30108,-2,0,1000,-0.048,0.126
30115,0,0,999,0.008,-0.042
30120,0,0,999,-0.02,-0.014
30126,0,0,999,-0.048,0.042
30135,0,-1,999,-0.104,-0.014
30140,0,-1,1000,-0.104,0.042
30146,3,-2,1001,-0.16,-0.182
30153,2,0,1000,-0.02,-0.126
30159,0,0,999,-0.02,0.042
30165,0,-2,998,-0.132,-0.042
30171,0,-2,1000,-0.132,-0.042
30178,-2,-2,1000,-0.132,0.126
30183,0,1,999,0.064,0.042
30189,0,0,999,-0.02,0.014
30195,0,0,1002,0.008,-0.014
30202,0,-2,1000,-0.132,-0.042
30207,0,-1,999,-0.076,-0.042
30213,1,-1,1000,-0.104,-0.098
30219,0,-1,1001,-0.076,0.042
30226,-1,-1,999,-0.076,0.07
30231,2,0,998,-0.048,-0.126
30237,2,-1,999,-0.076,-0.126
30247,0,0,1001,0.008,0.042
30254,0,2,998,0.12,0.014
30260,-1,0,998,-0.02,0.07
30265,-4,-1,999,-0.104,0.238
30271,0,1,1001,0.063,-0.042
30278,0,0,999,-0.048,-0.014
30283,0,2,999,0.147,0.014
30289,0,0,999,-0.02,0.042
30295,1,0,999,-0.02,-0.07
30302,-1,0,998,-0.02,0.098
30307,0,0,1000,0.036,0.014
30313,0,-1,1000,-0.076,0.014
30319,0,0,999,-0.02,0.042
30326,-2,1,999,0.064,0.126
30332,-1,2,1000,0.119,0.07
30338,-1,1,998,0.064,0.07
30344,0,0,1000,-0.048,0.042
30351,1,0,1001,-0.048,-0.07
30356,1,-1,1001,-0.104,-0.07
30362,-1,1,1001,0.063,0.07
30368,0,-1,999,-0.104,0.014
30379,-1,-1,998,-0.104,0.07
30385,-1,-1,1002,-0.076,0.07
30391,1,-3,999,-0.188,-0.07
30397,0,2,998,0.12,0.042
30403,0,0,998,0.008,-0.014
30409,-1,-1,1000,-0.076,0.098
30415,-3,0,1000,0.036,0.182
30421,-1,-1,999,-0.076,0.098
30428,0,1,1000,0.064,0.014
30433,2,1,1001,0.091,-0.126
30439,0,1,998,0.092,-0.014
30446,1,0,1000,-0.02,-0.07
30452,0,0,999,0.036,-0.014
30458,0,-1,1001,-0.104,0.014
30464,3,0,1003,-0.02,-0.181
30475,0,1,998,0.064,-0.042
30481,-1,1,999,0.064,0.098
30487,0,0,1001,0.036,0.014
30493,0,0,1002,-0.048,0.014
30500,0,-1,998,-0.076,0.042
30505,0,-1,1001,-0.104,-0.042
30511,0,-2,1000,-0.16,0.014
30517,0,0,999,0.008,-0.014
30524,0,0,1001,0.008,-0.042
30529,1,0,1001,0.008,-0.07
30535,1,1,999,0.064,-0.07
30541,1,-1,1000,-0.076,-0.07
30548,1,1,999,0.064,-0.098
30553,1,0,997,-0.02,-0.07
30559,0,2,999,0.12,0.014
30565,3,0,1000,-0.02,-0.21
30572,0,-1,999,-0.104,0.042
30577,0,0,1001,-0.02,0.042
30583,-1,0,1000,-0.048,0.098
30589,1,0,999,-0.02,-0.098
30596,-2,0,998,-0.02,0.154
30601,0,2,999,0.12,-0.042
30607,-1,0,1000,-0.048,0.098
30619,0,-2,999,-0.16,0.014
30625,0,0,1001,0.008,0.014
30630,0,-1,998,-0.104,0.042
30636,-1,0,1002,0.008,0.07
30642,0,0,1000,0.036,0.042
30649,0,0,1000,-0.048,0.014
30654,0,-1,998,-0.076,0.042
30660,-1,-1,999,-0.076,0.098
30666,0,0,999,-0.048,0.042
30673,0,0,1001,-0.02,-0.014
30678,3,2,999,0.12,-0.182
30684,2,0,1001,-0.02,-0.126
30690,0,0,1000,0.008,-0.014
30697,0,0,1000,-0.02,-0.042
30706,0,0,1001,-0.02,0.042
30712,0,2,1001,0.119,0.042
30718,0,2,1000,0.147,0.014
30725,0,0,999,-0.048,0.014
30730,0,3,998,0.204,0.014
30736,1,0,999,0.008,-0.098
30742,0,-2,999,-0.16,0.014
30749,0,-2,999,-0.132,-0.042
30754,1,0,1000,-0.048,-0.07
30760,0,-2,998,-0.132,-0.014
30766,0,0,999,-0.02,-0.042
30773,1,0,997,-0.048,-0.07
30779,1,0,1000,-0.02,-0.098
30785,1,-1,1000,-0.104,-0.098
30791,1,0,1002,-0.02,-0.098
30798,2,1,1000,0.091,-0.126
30803,0,0,1000,-0.048,-0.014
30809,0,-2,1000,-0.132,-0.042
30815,0,0,999,0.036,-0.014
30822,-1,0,1000,-0.02,0.07
30827,0,-2,1000,-0.132,0.014
30833,-2,0,1000,0.008,0.126
30839,0,-1,1000,-0.076,0.014
30846,-1,0,999,-0.048,0.098
30851,1,0,999,0.008,-0.07
30861,0,0,999,0.008,-0.014
30866,0,0,999,-0.048,-0.042
30872,0,0,999,0.008,0.042
30879,0,0,1001,-0.048,-0.014
30885,0,-1,998,-0.076,0.014
30891,-1,0,1001,-0.02,0.07
30898,-1,-1,998,-0.104,0.098
30904,0,0,1000,0.008,-0.014
30909,-1,1,1001,0.091,0.07
30915,-1,1,998,0.092,0.07
30922,2,1,1003,0.091,-0.153
30978,-2,0,1000,0.008,0.126
30985,0,0,998,-0.02,-0.014
30990,0,0,997,-0.02,-0.014
30996,0,0,999,0.008,-0.014
31002,0,0,1000,0.008,0.042
31009,2,0,1000,0.008,-0.126
31014,2,1,997,0.064,-0.126
31020,0,1,999,0.064,-0.014
31026,0,0,998,0.036,-0.042
31033,0,1,999,0.092,-0.042
31039,0,1,1001,0.063,0.042
31045,0,0,998,0.036,-0.014
31052,0,0,1000,-0.02,-0.014
31057,1,0,1001,0.008,-0.098
31063,0,-2,998,-0.132,-0.014
31069,0,-2,1001,-0.132,-0.014
31076,1,0,1000,0.008,-0.07
31081,-1,0,1000,-0.048,0.07
31087,0,2,998,0.12,-0.014
31093,0,-1,999,-0.076,0.042
31100,0,0,1001,-0.048,-0.014
31106,0,0,1000,-0.048,-0.042
31111,0,0,1000,0.036,-0.014
31117,0,0,998,-0.048,-0.042
31124,2,0,999,0.008,-0.126
31129,1,0,1001,-0.048,-0.07
31140,1,0,1001,0.008,-0.07
31145,0,0,1000,0.036,0.042
31151,0,1,1001,0.063,-0.042
31158,-1,1,997,0.092,0.07
31163,0,0,1000,0.036,-0.014
31169,0,0,1001,0.008,-0.014
31175,0,0,999,0.036,-0.014
31182,1,2,998,0.12,-0.07
31187,-1,-2,999,-0.132,0.098
31193,0,1,999,0.064,-0.014
31202,0,1,998,0.092,0.014
31208,0,1,998,0.064,0.042
31214,2,0,999,-0.02,-0.126
31221,-1,1,1001,0.063,0.07
31226,-1,0,1000,0.008,0.098
31232,0,0,1000,0.008,0.014
31238,0,0,998,-0.02,0.014
31245,-1,1,1000,0.091,0.07
31250,0,1,1001,0.063,0.014
31256,0,0,999,-0.048,-0.014
31262,0,0,997,-0.02,-0.042
31269,0,-1,1000,-0.076,-0.042
31274,0,0,1000,-0.02,0.042
31280,-1,0,1001,-0.02,0.098
31286,1,-1,1000,-0.104,-0.07
31293,1,-1,1000,-0.076,-0.098
31298,1,0,999,0.008,-0.07
31304,1,1,998,0.064,-0.098
31310,1,-1,1000,-0.104,-0.07
31317,-2,0,1000,-0.02,0.154
31322,1,1,999,0.064,-0.07
31328,0,0,999,0.036,-0.014
31334,1,2,997,0.12,-0.098
31341,-1,0,999,0.008,0.098
31346,-2,0,999,0.036,0.154
31352,0,0,1002,-0.02,0.042
31358,1,1,1001,0.091,-0.07
31365,1,-1,1002,-0.076,-0.098
31370,0,0,1000,-0.02,-0.042
31380,0,-1,999,-0.104,-0.014
31385,2,0,997,-0.048,-0.154
31391,0,-1,1001,-0.104,-0.042
31398,-1,-2,999,-0.132,0.07
31403,0,0,1001,0.036,-0.014
31409,-2,0,1001,0.008,0.153
31415,0,-1,1000,-0.076,0.014
31422,0,0,1001,0.008,0.042
31432,0,0,999,0.036,0.014
31437,1,0,1001,-0.048,-0.07
31443,0,2,997,0.12,0.014
31449,1,2,998,0.12,-0.07
31456,-2,0,998,0.008,0.154
31461,1,0,998,0.008,-0.098
31467,0,0,1001,0.008,-0.014
31473,-1,0,998,0.008,0.098
31480,0,1,999,0.092,0.042
31486,0,0,1003,0.008,-0.014
31492,-2,0,1001,-0.048,0.125
31499,-1,0,1000,0.008,0.07
31505,0,0,999,-0.048,0.042
31511,-3,0,999,0.008,0.182
31517,0,0,1000,-0.048,-0.014
31524,0,-2,1000,-0.132,0.042
31529,0,-1,1000,-0.076,0.014
31535,0,-1,1000,-0.104,0.042
31541,0,4,999,0.259,-0.042
31548,0,-3,999,-0.188,0.014
31553,-1,0,999,0.036,0.098
31559,0,0,999,0.008,0.042
31566,-3,1,1000,0.064,0.182
31572,0,1,1001,0.063,0.014
31578,0,0,999,-0.048,-0.014
31584,0,-2,997,-0.132,-0.042
31591,-1,-1,999,-0.104,0.07
31596,1,1,1001,0.063,-0.098
31602,0,1,998,0.064,0.014
31608,1,2,998,0.148,-0.07
31619,-2,0,999,0.008,0.154
31625,0,0,998,0.008,0.042
31631,0,1,999,0.064,-0.014
31637,0,0,999,0.008,-0.042
31644,0,-1,1001,-0.076,0.014
31649,0,0,1000,-0.02,-0.014
31655,-1,0,1000,0.008,0.07
31665,0,0,999,-0.02,-0.042
31672,2,0,1000,0.008,-0.126
31677,1,0,999,-0.02,-0.07
31683,0,-1,999,-0.076,0.014
31689,0,1,999,0.064,0.042
31696,0,0,998,-0.02,-0.014
31701,0,0,998,0.008,0.042
31707,-1,0,999,-0.048,0.098
31713,0,0,999,-0.048,-0.042
31720,1,0,999,-0.048,-0.07
31726,-1,0,1000,-0.02,0.098
31731,2,-1,999,-0.104,-0.126
31737,-2,2,999,0.12,0.126
31744,-1,1,999,0.092,0.098
31750,0,0,1001,0.036,0.014
31755,0,-1,999,-0.104,-0.042
31761,0,-1,1000,-0.076,-0.042
31768,1,0,998,0.036,-0.07
31774,0,1,999,0.064,0.014
31779,-1,0,999,0.008,0.07
31785,-1,-1,999,-0.104,0.07
31791,-1,-1,1000,-0.076,0.07
31798,0,0,1002,-0.02,0.014
31803,0,-1,1000,-0.076,-0.014
31809,-1,1,998,0.092,0.07
31815,0,0,998,-0.048,0.042
31822,1,1,1000,0.064,-0.098
31827,0,1,1000,0.064,0.014
31833,-1,0,999,0.008,0.07
31839,0,0,1000,0.036,0.042
31846,0,0,997,-0.02,0.014
31851,2,-1,1000,-0.104,-0.154
31862,0,1,1000,0.091,0.042
31867,-1,-1,999,-0.076,0.07
31874,0,0,999,0.036,-0.042
31880,0,1,1000,0.091,-0.014
31885,1,-1,999,-0.104,-0.07
31940,-1,0,999,-0.048,0.098
31946,0,0,999,-0.048,0.042
31952,0,0,1002,0.035,0.014
31958,1,0,1000,0.008,-0.07
31964,2,0,999,0.008,-0.126
31971,1,0,999,0.036,-0.098
31976,0,-3,1000,-0.188,0.042
31982,-2,-1,998,-0.104,0.126
31988,0,0,1001,0.008,0.014
31995,1,0,999,-0.02,-0.07
32000,0,1,998,0.064,-0.014
32006,0,0,1000,-0.048,-0.042
32012,0,0,999,-0.02,-0.014
32019,1,1,1001,0.091,-0.07
32024,-2,-1,1001,-0.076,0.125
32030,0,0,1000,-0.02,-0.014
32036,1,2,998,0.12,-0.07
32043,0,1,999,0.092,-0.042
32048,0,0,1002,-0.048,-0.042
32054,0,0,1000,-0.02,0.014
32060,1,0,1000,0.036,-0.098
32067,0,0,1000,0.036,-0.014
32072,0,0,1000,0.036,0.014
32078,0,0,1001,0.008,-0.014
32084,0,0,998,-0.048,-0.014
32091,-1,0,1000,0.036,0.098
32096,0,0,998,-0.048,0.042
32102,0,0,999,0.008,0.042
32108,0,-1,1000,-0.076,0.042
32115,-3,-2,998,-0.16,0.182
32120,0,-3,999,-0.188,-0.042
32126,1,0,999,0.008,-0.07
32132,0,1,999,0.092,-0.042
32140,1,0,1000,-0.048,-0.098
32145,-1,0,1000,0.036,0.07
32151,0,-1,998,-0.076,0.014
32161,4,-1,999,-0.076,-0.238
32168,1,0,998,0.008,-0.098
32173,0,0,999,-0.02,-0.014
32179,1,0,999,-0.02,-0.07
32186,-4,-2,1001,-0.16,0.237
32192,1,0,998,0.036,-0.07
32197,0,0,998,-0.048,0.014
32203,-1,0,998,0.036,0.098
32209,-2,-2,1000,-0.132,0.126
32216,-1,0,999,-0.02,0.098
32221,-1,0,998,0.036,0.098
32227,-4,0,1000,-0.02,0.265
32233,0,0,998,0.008,-0.014
32240,0,-1,999,-0.104,-0.014
32245,2,0,999,0.008,-0.154
32251,0,0,998,0.036,-0.014
32257,0,0,999,-0.048,-0.042
32264,-1,-1,999,-0.076,0.07
32269,-1,0,999,-0.048,0.098
32275,0,0,999,0.036,-0.014
32281,0,-2,1000,-0.132,0.014
32288,0,0,998,0.008,0.014
32293,0,0,1000,-0.048,-0.042
32299,0,0,1001,0.008,-0.014
32305,0,0,997,0.036,-0.014
32312,1,0,1000,-0.02,-0.07
32317,0,-1,1000,-0.076,0.014
32323,1,-1,1002,-0.076,-0.098
32329,2,0,1000,0.008,-0.126
32336,0,-1,999,-0.076,-0.014
32341,0,0,1000,0.036,-0.014
32347,2,0,1001,0.008,-0.126
32353,1,0,1000,0.036,-0.098
32360,1,0,999,-0.048,-0.07
32365,0,0,998,0.008,0.042
32371,0,0,1000,-0.02,-0.042
32380,0,0,1000,0.008,0.014
32389,0,0,999,0.036,-0.014
32395,-3,-1,1001,-0.104,0.181
32401,0,-1,1001,-0.076,-0.042
32408,-1,0,1000,-0.048,0.098
32413,1,0,998,0.008,-0.07
32419,0,0,998,0.008,0.042
32425,-2,2,999,0.12,0.126
32432,0,0,998,-0.02,0.042
32437,0,-1,998,-0.076,0.042
32443,0,1,1000,0.064,0.042
32449,0,0,999,-0.048,-0.014
32456,1,0,1000,0.008,-0.098
32461,-1,0,1001,0.036,0.07
32467,0,0,1001,-0.02,0.042
32473,0,1,1000,0.091,-0.042
32480,-2,1,1001,0.063,0.125
32485,0,0,999,0.008,0.042
32491,-1,0,1000,0.036,0.07
32497,-2,2,1000,0.119,0.126
32504,0,1,998,0.092,0.042
32509,-2,0,1001,-0.02,0.125
32515,0,0,1001,0.036,0.014
32521,0,-2,998,-0.16,0.014
32528,0,-1,999,-0.076,-0.014
32533,2,0,1000,0.008,-0.126
32539,0,-1,997,-0.104,-0.014
32545,0,1,998,0.064,-0.014
32552,0,0,997,-0.048,-0.014
32557,1,2,999,0.12,-0.07
32563,2,0,999,0.008,-0.126
32569,0,0,998,-0.02,-0.042
32576,1,0,998,-0.048,-0.098
32581,2,0,998,0.036,-0.154
32587,0,-2,1000,-0.16,0.042
32593,0,-1,1000,-0.076,0.014
32600,0,2,1002,0.119,-0.014
32608,0,0,1001,0.036,0.014
32620,-2,0,1000,-0.02,0.126
32625,0,1,999,0.064,0.014
32631,0,0,1001,0.036,0.014
32637,-1,2,998,0.12,0.098
32644,-2,0,1001,0.036,0.126
32649,0,0,998,0.008,-0.014
32655,2,0,999,-0.048,-0.126
32661,1,0,1002,0.008,-0.07
32668,0,0,1000,-0.02,-0.042
32673,2,0,1000,-0.02,-0.154
32679,0,2,1001,0.147,-0.042
32685,1,2,1000,0.119,-0.07
32692,0,-1,1002,-0.104,0.042
32697,-1,0,1001,-0.02,0.07
32703,-2,0,1000,0.008,0.154
32709,0,0,1000,-0.048,0.042
32716,-3,1,999,0.092,0.182
32721,0,0,999,-0.048,0.014
32727,-1,2,999,0.147,0.098
32733,-3,1,997,0.064,0.182
32740,0,0,999,0.036,0.014
32745,0,0,998,-0.02,0.014
32751,-1,0,1000,-0.02,0.07
32757,0,0,1000,0.008,-0.014
32764,1,0,999,-0.02,-0.07
32769,1,0,998,0.008,-0.07
32775,0,0,1001,0.008,-0.014
32781,0,0,1000,-0.02,0.014
32788,2,-2,999,-0.132,-0.126
32793,2,-1,1001,-0.076,-0.154
32799,0,0,999,-0.02,-0.014
32805,0,0,999,0.008,-0.014
32812,0,0,999,-0.02,0.014
32817,1,0,1000,-0.048,-0.07
32823,0,1,999,0.064,-0.014
32829,0,0,1001,-0.048,-0.042
32886,0,-2,999,-0.132,-0.014
32893,0,0,997,0.008,0.014
32903,0,3,1000,0.203,0.014
32909,0,-1,998,-0.076,-0.042
32915,0,0,999,-0.02,-0.014
32922,0,0,999,0.008,0.014
32927,1,-1,1001,-0.076,-0.07
32933,-1,0,1000,0.008,0.07
32939,1,2,1000,0.119,-0.098
32946,0,-1,1002,-0.076,0.014
32952,2,0,998,-0.048,-0.126
32958,0,1,999,0.064,-0.014
32965,1,-2,1003,-0.132,-0.07
32971,2,-2,998,-0.132,-0.126
32976,2,0,999,-0.048,-0.126
32982,0,-1,1001,-0.104,-0.042
32989,2,-2,999,-0.16,-0.126
32995,3,0,999,0.036,-0.21
33000,1,0,1001,0.008,-0.07
33006,-1,2,998,0.12,0.07
33013,0,-1,999,-0.104,0.042
33019,-1,0,1000,0.036,0.098
33025,1,0,998,-0.02,-0.07
33031,0,-1,999,-0.076,-0.042
33038,-1,1,1000,0.091,0.098
33043,-2,0,998,-0.02,0.154
33049,0,0,998,0.008,-0.014
33055,-2,0,1002,0.035,0.125
33062,0,-1,1002,-0.104,0.014
33067,-1,-2,1001,-0.16,0.07
33073,2,0,1000,-0.048,-0.126
33079,-1,1,1000,0.091,0.07
33086,1,0,1000,0.008,-0.07
33091,0,0,1001,-0.048,0.014
33097,0,0,998,0.036,0.014
33103,-1,1,1000,0.064,0.07
33114,1,0,999,0.008,-0.07
33120,1,-1,999,-0.076,-0.098
33126,0,-2,1001,-0.16,-0.042
33132,0,0,1001,-0.048,-0.042
33144,1,0,1000,-0.048,-0.07
33150,0,0,998,-0.02,0.014
33156,-1,0,999,-0.02,0.098
33163,1,0,1000,-0.02,-0.07
33168,0,0,998,0.008,0.042
33174,0,0,998,0.008,-0.014
33180,-2,-1,999,-0.076,0.154
33187,0,0,1000,0.036,0.042
33192,-1,-2,1000,-0.132,0.07
33198,0,0,1000,0.008,0.014
33204,0,-2,997,-0.161,-0.014
33211,0,1,999,0.064,-0.014
33216,-2,0,1000,0.036,0.126
33222,0,0,999,0.036,0.014
33228,0,0,998,-0.02,0.014
33235,1,0,999,0.008,-0.07
33240,1,-1,999,-0.104,-0.07
33246,0,1,1000,0.064,0.014
33252,0,0,1000,-0.048,0.014
33259,1,0,998,-0.02,-0.07
33264,1,0,1001,-0.02,-0.098
33270,0,1,999,0.064,-0.014
33276,0,0,999,-0.048,-0.042
33283,1,-2,1001,-0.16,-0.098
33288,1,0,1000,-0.048,-0.098
33294,1,0,1001,0.036,-0.098
33300,2,2,999,0.12,-0.154
33307,-1,1,1000,0.091,0.098
33312,0,0,1000,-0.048,-0.042
33318,0,-2,1000,-0.16,-0.014
33324,0,-1,1000,-0.104,-0.042
33331,0,0,1000,-0.048,-0.014
33336,3,0,999,0.008,-0.21
33346,2,0,999,0.008,-0.154
33352,0,0,1002,0.036,0.014
33358,-1,1,998,0.064,0.07
33365,0,1,1000,0.091,0.042
33370,-3,1,1000,0.064,0.182
33376,0,-1,998,-0.076,0.042
33385,2,0,999,-0.048,-0.154
33390,0,1,999,0.064,0.042
33396,-1,0,1001,0.008,0.098
33403,0,2,999,0.12,0.042
33408,1,0,999,0.036,-0.07
33414,-1,2,1000,0.119,0.07
33420,0,0,997,0.036,-0.014
33427,0,0,1000,0.008,-0.042
33432,-1,0,1000,-0.02,0.098
33438,0,0,1001,-0.048,-0.014
33444,1,2,999,0.148,-0.098
33451,0,0,1000,-0.048,0.042
33456,1,0,998,0.008,-0.098
33462,0,1,1001,0.063,0.014
33468,0,0,1001,-0.048,0.042
33475,0,-1,1000,-0.104,0.042
33480,0,0,1001,0.008,-0.042
33486,0,0,1000,-0.048,-0.042
33492,0,2,1000,0.119,0.014
33499,-2,0,999,-0.02,0.126
33505,0,0,1001,-0.048,-0.042
33511,0,0,1000,-0.02,0.014
33518,-1,0,1000,-0.02,0.098
33523,0,-1,998,-0.076,0.042
33529,0,0,999,0.008,-0.042
33535,1,0,1001,0.008,-0.07
33542,0,-1,1000,-0.076,0.014
33547,-1,-1,1000,-0.076,0.07
33553,0,0,996,0.008,-0.042
33559,0,0,999,-0.02,0.042
33566,0,0,1000,0.008,0.042
33574,0,1,1000,0.064,-0.014
33581,0,1,998,0.092,-0.042
33586,0,-1,998,-0.076,-0.014
33592,-2,-2,999,-0.132,0.126
33598,1,0,1001,-0.048,-0.098
33605,1,0,1001,-0.048,-0.098
33610,1,0,998,-0.048,-0.07
33616,1,0,1001,0.036,-0.07
33625,0,2,1001,0.147,0.042
