t_ms,roll_acc,roll_comp,pitch_acc,pitch_comp
4676,0.049,-0.000,0.059,0.012
4683,-0.035,-0.004,0.003,0.011
4689,-0.035,-0.007,0.031,0.013
4695,0.021,-0.004,-0.053,0.007
4702,-0.063,-0.010,0.086,0.014
4708,0.049,-0.004,0.003,0.013
4714,0.104,0.007,-0.109,0.001
4720,-0.035,0.002,-0.053,-0.004
4727,-0.091,-0.007,0.003,-0.004
4733,-0.035,-0.010,-0.081,-0.011
4739,-0.007,-0.010,-0.025,-0.013
4746,-0.035,-0.012,-0.053,-0.017
4752,0.077,-0.003,0.003,-0.015
4762,-0.007,-0.004,-0.081,-0.022
4769,-0.091,-0.013,0.059,-0.013
4776,-0.035,-0.015,0.059,-0.006
4783,-0.063,-0.020,-0.025,-0.008
4789,-0.035,-0.021,-0.053,-0.013
4795,-0.063,-0.026,-0.025,-0.014
4801,-0.007,-0.024,0.198,0.007
4808,-0.063,-0.028,-0.053,0.001
4814,-0.007,-0.026,0.003,0.002
4820,-0.035,-0.027,0.003,0.002
4826,0.049,-0.019,-0.053,-0.003
4833,-0.147,-0.032,-0.137,-0.017
4839,0.049,-0.024,0.003,-0.015
4849,-0.007,-0.022,-0.109,-0.024
4855,-0.035,-0.024,0.031,-0.019
4862,0.021,-0.019,0.031,-0.014
4870,-0.231,-0.040,0.003,-0.012
4876,0.049,-0.032,0.003,-0.011
4882,-0.091,-0.038,-0.165,-0.026
4889,0.105,-0.023,-0.025,-0.026
4895,-0.007,-0.022,-0.109,-0.034
4901,-0.147,-0.035,-0.137,-0.045
4907,0.077,-0.024,0.143,-0.026
4913,-0.007,-0.022,-0.081,-0.031
4920,0.049,-0.015,0.031,-0.025
4926,0.021,-0.011,0.087,-0.014
4933,-0.119,-0.022,-0.025,-0.015
4939,0.021,-0.018,0.086,-0.005
4951,-0.007,-0.017,-0.025,-0.007
4957,-0.007,-0.016,0.115,0.005
4963,-0.007,-0.015,0.086,0.013
4969,-0.007,-0.014,0.115,0.023
4975,-0.091,-0.021,0.003,0.022
4982,-0.147,-0.034,0.086,0.028
4988,-0.007,-0.031,0.031,0.028
4994,0.021,-0.026,-0.053,0.020
5001,-0.007,-0.024,-0.165,0.002
5007,0.021,-0.020,0.031,0.005
5013,0.021,-0.016,-0.109,-0.007
5020,-0.035,-0.018,-0.053,-0.012
5026,0.105,-0.005,0.003,-0.010
5033,-0.007,-0.006,0.115,0.003
5039,0.244,0.019,0.115,0.014
5045,-0.147,0.002,0.031,0.015
5051,-0.007,0.001,0.142,0.028
5057,-0.007,0.000,0.031,0.028
5067,0.133,0.014,0.031,0.028
5074,0.049,0.017,-0.053,0.020
5080,0.077,0.023,0.059,0.024
5086,0.021,0.023,0.031,0.024
5093,-0.007,0.020,-0.081,0.014
5099,-0.035,0.014,0.031,0.016
5105,0.021,0.015,-0.025,0.012
5112,0.076,0.021,-0.025,0.008
5118,-0.007,0.018,0.059,0.013
5124,-0.007,0.016,-0.025,0.010
5135,-0.007,0.013,0.059,0.015
5142,0.021,0.014,0.059,0.019
5149,-0.007,0.012,0.003,0.017
5156,-0.063,0.005,-0.109,0.005
5163,-0.035,0.001,0.059,0.010
5169,-0.007,0.000,0.003,0.009
5175,0.049,0.005,0.031,0.011
5181,0.021,0.006,-0.165,-0.006
5187,0.021,0.007,-0.081,-0.014
5194,0.021,0.009,-0.025,-0.015
5200,-0.035,0.004,-0.053,-0.019
5206,-0.063,-0.003,0.114,-0.005
5213,-0.091,-0.012,0.003,-0.004
5219,-0.007,-0.011,0.059,0.002
5225,0.104,0.000,-0.025,-0.000
5232,-0.063,-0.006,0.115,0.011
5238,-0.063,-0.011,-0.025,0.008
5244,-0.035,-0.014,-0.025,0.004
5251,0.049,-0.007,-0.081,-0.004
5257,-0.007,-0.007,-0.025,-0.007
5263,-0.035,-0.010,0.198,0.014
5270,0.104,0.001,0.059,0.019
5276,0.076,0.009,0.170,0.034
5286,0.021,0.010,-0.053,0.025
5293,-0.035,0.005,-0.025,0.020
5299,0.049,0.010,0.059,0.024
5305,0.021,0.010,0.003,0.022
5316,0.021,0.011,0.003,0.020
5322,-0.175,-0.008,0.031,0.021
5329,-0.007,-0.008,0.031,0.022
5335,0.076,0.001,0.059,0.025
5342,-0.035,-0.003,0.171,0.040
5349,0.021,-0.001,0.059,0.041
5355,-0.035,-0.004,0.003,0.037
5362,-0.007,-0.004,0.003,0.034
5368,0.049,0.001,-0.053,0.025
5374,-0.119,-0.011,-0.109,0.012
5381,-0.035,-0.013,0.087,0.019
5387,-0.063,-0.018,-0.109,0.006
5393,0.077,-0.009,0.198,0.026
5400,-0.092,-0.017,0.031,0.026
5406,-0.007,-0.017,0.087,0.032
5413,0.049,-0.010,0.142,0.043
5419,-0.007,-0.010,0.115,0.050
5425,0.105,0.001,0.003,0.046
5431,0.076,0.009,0.114,0.052
5437,-0.007,0.007,0.003,0.048
5444,-0.063,-0.001,0.087,0.052
5450,-0.007,-0.001,-0.109,0.036
5456,-0.063,-0.008,-0.025,0.030
5463,-0.007,-0.008,-0.137,0.013
5469,0.049,-0.003,0.059,0.017
5475,-0.063,-0.009,0.031,0.018
5482,0.049,-0.003,-0.081,0.008
5490,0.077,0.005,0.031,0.010
5500,-0.035,0.001,-0.081,0.001
5507,-0.007,0.000,0.059,0.007
5560,0.021,0.002,-0.025,0.004
5567,0.021,0.004,0.003,0.004
5573,-0.091,-0.006,0.087,0.012
5579,-0.063,-0.012,0.003,0.011
5586,-0.007,-0.012,-0.081,0.002
5592,0.021,-0.008,0.003,0.002
5598,0.049,-0.002,-0.053,-0.004
5604,0.049,0.003,0.171,0.013
5610,-0.063,-0.004,-0.053,0.007
5617,0.021,-0.001,0.003,0.006
5623,0.077,0.007,0.059,0.012
5630,0.021,0.008,-0.053,0.005
5636,0.132,0.020,-0.025,0.002
5642,-0.063,0.012,0.003,0.002
5649,-0.119,-0.001,-0.109,-0.009
5655,0.021,0.001,0.031,-0.005
5661,-0.035,-0.002,0.059,0.001
5667,-0.007,-0.003,0.059,0.007
5674,0.049,0.002,0.059,0.012
5680,-0.091,-0.007,0.003,0.011
5687,-0.035,-0.010,-0.053,0.005
5693,0.049,-0.004,0.003,0.005
5699,-0.119,-0.016,0.115,0.016
5706,-0.147,-0.029,-0.025,0.011
5712,0.021,-0.024,0.142,0.025
5723,-0.063,-0.028,-0.025,0.020
5730,0.104,-0.015,-0.081,0.010
5737,0.049,-0.008,-0.025,0.006
5743,0.021,-0.006,-0.025,0.003
5750,-0.063,-0.011,0.059,0.009
5756,-0.035,-0.014,-0.025,0.005
5762,-0.035,-0.016,0.142,0.019
5769,0.076,-0.007,0.003,0.017
5780,-0.007,-0.007,-0.053,0.010
5786,-0.175,-0.024,0.031,0.012
5793,-0.035,-0.025,0.031,0.014
5799,0.021,-0.020,0.031,0.015
5805,-0.063,-0.024,0.003,0.014
5811,-0.035,-0.026,0.003,0.013
5818,0.105,-0.013,-0.053,0.007
5824,-0.035,-0.015,0.003,0.006
5830,-0.007,-0.014,0.087,0.015
5837,0.160,0.003,-0.053,0.008
5843,-0.007,0.002,-0.165,-0.009
5849,0.049,0.007,-0.081,-0.016
5855,-0.007,0.005,-0.081,-0.023
5862,0.021,0.007,0.086,-0.012
5868,0.104,0.017,0.087,-0.002
5874,-0.035,0.012,-0.081,-0.010
5881,0.021,0.012,0.003,-0.009
5887,-0.091,0.002,-0.081,-0.016
5893,0.132,0.015,0.087,-0.006
5900,0.021,0.016,0.003,-0.005
5909,-0.035,0.011,0.003,-0.004
5916,-0.035,0.006,0.087,0.005
5923,0.021,0.008,0.031,0.007
5929,-0.091,-0.002,-0.053,0.001
5935,0.021,-0.000,0.086,0.010
5942,-0.035,-0.004,-0.025,0.006
5948,-0.063,-0.010,0.003,0.006
5954,0.077,-0.001,-0.109,-0.005
5960,-0.119,-0.013,0.003,-0.005
5967,-0.035,-0.015,-0.025,-0.007
5973,-0.091,-0.023,0.031,-0.003
5979,0.049,-0.016,-0.025,-0.005
5985,0.021,-0.012,0.059,0.001
5996,-0.007,-0.012,-0.025,-0.001
6002,0.049,-0.006,-0.025,-0.004
6010,-0.035,-0.009,0.059,0.002
6016,-0.119,-0.020,-0.025,-0.001
6023,-0.035,-0.021,0.059,0.005
6029,-0.063,-0.026,-0.081,-0.004
6035,-0.007,-0.024,0.031,-0.000
6041,-0.091,-0.031,-0.165,-0.017
6047,0.021,-0.025,-0.053,-0.020
6054,-0.119,-0.035,0.031,-0.015
6060,0.021,-0.029,0.003,-0.013
6066,0.049,-0.021,0.003,-0.012
6073,-0.007,-0.020,-0.081,-0.019
6079,0.105,-0.007,-0.053,-0.022
6086,0.049,-0.002,-0.025,-0.023
6096,-0.035,-0.005,-0.053,-0.026
6102,0.077,0.003,0.003,-0.023
6108,0.161,0.019,-0.109,-0.032
6114,-0.035,0.013,-0.109,-0.040
6121,-0.063,0.006,0.003,-0.035
6127,-0.063,-0.001,-0.109,-0.043
6133,0.077,0.007,0.003,-0.038
6140,-0.035,0.002,0.059,-0.029
6146,-0.007,0.001,0.058,-0.020
6153,0.021,0.003,0.059,-0.012
6159,-0.035,-0.001,-0.137,-0.025
6165,0.021,0.001,0.087,-0.013
6171,-0.091,-0.008,0.114,-0.001
6177,0.021,-0.005,-0.025,-0.003
6184,0.021,-0.002,-0.109,-0.013
6190,-0.035,-0.006,-0.081,-0.020
6196,0.105,0.005,-0.081,-0.026
6207,-0.035,0.001,-0.025,-0.026
6213,-0.035,-0.002,0.031,-0.020
6219,0.104,0.008,0.086,-0.010
6225,-0.035,0.004,-0.025,-0.011
6232,-0.091,-0.006,-0.081,-0.018
6238,0.048,-0.000,0.059,-0.011
6244,-0.035,-0.004,0.003,-0.009
6251,0.021,-0.001,-0.025,-0.011
6257,-0.035,-0.005,-0.025,-0.012
6263,0.021,-0.002,0.114,0.000
6270,-0.063,-0.008,0.059,0.006
6281,-0.063,-0.013,-0.025,0.002
6287,0.049,-0.007,0.031,0.005
6294,-0.063,-0.013,-0.109,-0.006
6300,-0.007,-0.012,0.059,0.000
6306,0.105,-0.001,0.003,0.001
6313,0.105,0.010,-0.137,-0.013
6319,0.076,0.016,-0.025,-0.015
6325,-0.035,0.012,0.003,-0.013
6332,-0.063,0.004,-0.053,-0.017
6338,0.076,0.012,-0.109,-0.026
6344,0.021,0.013,-0.109,-0.035
6350,-0.007,0.011,-0.053,-0.036
6357,0.048,0.014,-0.081,-0.041
6363,0.077,0.021,-0.025,-0.040
6370,-0.063,0.012,0.115,-0.024
6376,0.105,0.021,-0.109,-0.033
6382,-0.063,0.013,-0.109,-0.040
6389,-0.007,0.011,0.086,-0.027
6395,-0.091,0.001,-0.053,-0.030
6401,0.049,0.006,0.003,-0.027
6407,0.021,0.007,0.031,-0.021
6414,-0.063,0.000,-0.025,-0.021
6471,-0.119,-0.012,-0.053,-0.024
6477,0.049,-0.006,-0.025,-0.025
6483,-0.147,-0.020,-0.193,-0.041
6490,-0.035,-0.022,-0.053,-0.042
6500,0.105,-0.009,-0.025,-0.040
6507,0.021,-0.006,0.003,-0.036
6513,0.104,0.005,-0.025,-0.036
6520,-0.147,-0.011,-0.053,-0.037
6526,-0.091,-0.019,0.086,-0.025
6533,-0.007,-0.018,-0.025,-0.025
6539,-0.007,-0.017,0.059,-0.016
6545,0.049,-0.010,-0.025,-0.017
6551,-0.147,-0.023,0.059,-0.009
6557,-0.007,-0.022,-0.025,-0.011
6564,-0.035,-0.023,0.059,-0.004
6570,-0.063,-0.027,-0.025,-0.006
6576,-0.147,-0.039,0.059,0.000
6583,0.077,-0.028,0.087,0.009
6589,-0.063,-0.031,-0.165,-0.009
6595,0.021,-0.026,-0.025,-0.010
6602,-0.063,-0.030,-0.025,-0.011
6608,0.077,-0.019,0.031,-0.007
6614,0.049,-0.012,0.087,0.002
6621,-0.035,-0.015,0.031,0.005
6627,0.021,-0.011,-0.025,0.002
6633,-0.007,-0.011,-0.137,-0.012
6640,0.076,-0.002,-0.025,-0.013
6646,0.021,0.000,0.031,-0.009
6653,0.105,0.011,-0.137,-0.022
6659,0.021,0.011,-0.053,-0.025
6665,0.077,0.018,0.087,-0.014
6671,0.105,0.027,-0.137,-0.026
6686,-0.063,0.018,-0.109,-0.034
6693,0.021,0.018,-0.137,-0.045
6699,-0.007,0.015,-0.053,-0.045
6705,-0.007,0.013,-0.025,-0.043
6712,0.049,0.017,-0.053,-0.044
6718,-0.091,0.006,-0.109,-0.050
6724,-0.063,-0.001,-0.053,-0.051
6730,-0.035,-0.004,-0.053,-0.051
6737,0.049,0.001,0.031,-0.043
6743,-0.119,-0.011,-0.053,-0.044
6750,0.132,0.003,0.059,-0.034
6756,0.077,0.011,0.059,-0.025
6762,0.077,0.017,0.003,-0.022
6769,-0.035,0.012,-0.109,-0.030
6775,-0.063,0.004,0.031,-0.024
6781,0.077,0.011,0.031,-0.019
6787,0.049,0.015,-0.025,-0.020
6794,0.133,0.027,0.003,-0.017
6800,-0.007,0.024,0.031,-0.012
6806,0.021,0.023,0.059,-0.005
6813,-0.063,0.015,0.059,0.001
6819,-0.007,0.012,-0.025,-0.001
6825,-0.063,0.004,-0.053,-0.007
6831,0.021,0.006,-0.025,-0.009
6838,0.049,0.010,-0.025,-0.010
6844,-0.035,0.006,0.031,-0.006
6850,0.104,0.016,-0.081,-0.013
6857,-0.147,-0.001,0.003,-0.012
6867,0.077,0.007,-0.053,-0.016
6875,-0.007,0.005,0.059,-0.008
6881,0.049,0.010,-0.137,-0.021
6887,0.021,0.011,0.031,-0.016
6893,-0.063,0.003,0.031,-0.012
6904,0.049,0.008,0.087,-0.002
6910,0.021,0.010,0.003,-0.002
6916,-0.091,-0.000,-0.109,-0.012
6923,-0.007,-0.001,0.003,-0.010
6929,0.021,0.001,0.087,-0.001
6935,-0.007,0.000,0.003,-0.001
6942,-0.063,-0.006,0.087,0.008
6948,-0.091,-0.015,0.087,0.016
6954,-0.119,-0.025,0.003,0.015
6960,0.104,-0.012,-0.025,0.010
6967,0.049,-0.006,-0.081,0.001
6973,-0.063,-0.012,-0.053,-0.004
6979,-0.035,-0.014,0.003,-0.004
6986,0.160,0.003,-0.137,-0.017
6992,0.049,0.008,-0.109,-0.026
6998,-0.035,0.003,-0.053,-0.029
7004,0.188,0.022,-0.081,-0.035
7011,-0.119,0.008,-0.081,-0.039
7017,-0.035,0.003,0.059,-0.029
7023,-0.035,-0.000,0.059,-0.021
7030,-0.063,-0.007,-0.053,-0.024
7036,-0.007,-0.007,-0.053,-0.027
7043,-0.063,-0.012,-0.081,-0.032
7054,-0.232,-0.034,-0.053,-0.034
7062,-0.091,-0.040,0.031,-0.028
7068,0.049,-0.031,0.031,-0.022
7074,0.021,-0.026,0.031,-0.017
7081,-0.007,-0.024,-0.053,-0.021
7087,-0.091,-0.031,-0.025,-0.021
7093,0.049,-0.023,-0.109,-0.030
7099,0.021,-0.018,-0.025,-0.030
7105,0.049,-0.012,0.087,-0.018
7116,-0.147,-0.025,-0.053,-0.022
7122,0.021,-0.021,-0.109,-0.030
7130,-0.007,-0.019,-0.053,-0.033
7136,-0.063,-0.024,0.087,-0.021
7143,0.077,-0.014,-0.081,-0.027
7149,-0.007,-0.013,-0.025,-0.027
7155,0.132,0.001,0.059,-0.018
7161,0.021,0.003,0.003,-0.016
7167,0.049,0.008,0.003,-0.014
7174,0.104,0.017,-0.081,-0.021
7180,-0.007,0.015,0.059,-0.013
7186,-0.120,0.002,0.031,-0.008
7193,0.021,0.004,-0.081,-0.016
7199,0.105,0.014,0.031,-0.011
7205,0.161,0.028,-0.053,-0.015
7212,-0.007,0.025,0.199,0.006
7218,0.021,0.024,0.059,0.012
7224,-0.035,0.018,0.087,0.019
7230,-0.007,0.015,-0.025,0.015
7241,0.105,0.025,0.003,0.014
7247,-0.007,0.021,0.003,0.012
7254,-0.035,0.016,0.031,0.014
7260,-0.119,0.002,0.003,0.013
7266,-0.035,-0.002,-0.025,0.010
7273,0.049,0.003,0.003,0.009
7279,-0.063,-0.003,-0.137,-0.006
7285,-0.147,-0.018,-0.193,-0.024
7291,-0.035,-0.019,-0.137,-0.035
7297,0.049,-0.013,0.059,-0.026
7304,-0.091,-0.021,0.003,-0.023
7310,-0.007,-0.020,0.003,-0.020
7316,-0.035,-0.021,0.031,-0.015
7323,0.021,-0.017,-0.081,-0.021
7380,0.076,-0.008,0.059,-0.013
7386,0.076,0.000,0.031,-0.009
7392,-0.063,-0.006,0.003,-0.008
7398,-0.035,-0.009,-0.053,-0.012
7405,0.021,-0.006,0.059,-0.005
7411,-0.007,-0.006,0.031,-0.002
7417,0.049,-0.001,0.031,0.002
7424,0.021,0.001,0.059,0.007
7430,-0.035,-0.002,-0.025,0.004
7436,-0.035,-0.006,-0.053,-0.002
7443,-0.063,-0.011,0.031,0.002
7449,0.105,0.000,0.003,0.002
7461,-0.091,-0.009,-0.053,-0.004
7467,-0.007,-0.009,0.003,-0.003
7473,0.021,-0.006,0.059,0.003
7479,-0.063,-0.012,0.031,0.006
7486,-0.035,-0.014,0.031,0.008
7492,-0.035,-0.016,0.003,0.008
7498,0.049,-0.010,0.059,0.013
7504,-0.091,-0.018,0.087,0.021
7511,0.021,-0.015,0.086,0.027
7517,-0.063,-0.019,0.031,0.028
7523,-0.007,-0.018,0.031,0.028
7530,0.104,-0.006,0.003,0.026
7536,0.049,-0.001,-0.109,0.012
7543,-0.063,-0.007,-0.081,0.003
7549,-0.119,-0.018,0.059,0.008
7555,0.049,-0.011,0.003,0.007
7562,-0.035,-0.014,0.003,0.007
7568,-0.063,-0.019,-0.025,0.003
7574,-0.035,-0.021,0.059,0.009
7580,0.049,-0.014,0.003,0.008
7587,0.049,-0.007,-0.193,-0.012
7597,0.021,-0.005,0.031,-0.008
7603,-0.007,-0.005,0.142,0.007
7610,0.021,-0.002,0.059,0.012
7616,-0.147,-0.017,-0.081,0.003
7622,-0.007,-0.016,-0.053,-0.002
7629,-0.063,-0.021,0.059,0.004
7635,0.021,-0.017,0.031,0.006
7646,0.021,-0.013,-0.081,-0.002
7653,0.104,-0.001,0.086,0.006
7659,-0.035,-0.005,-0.081,-0.003
7665,0.076,0.003,0.031,0.000
7671,-0.035,-0.001,-0.109,-0.011
7677,-0.007,-0.001,-0.053,-0.015
7684,0.132,0.012,-0.025,-0.016
7690,-0.091,0.002,0.003,-0.014
7696,-0.119,-0.010,0.031,-0.009
7703,-0.063,-0.015,-0.053,-0.014
7709,-0.063,-0.020,-0.025,-0.015
7715,0.021,-0.016,0.087,-0.005
7722,-0.119,-0.026,-0.109,-0.016
7730,-0.063,-0.030,0.031,-0.011
7736,0.049,-0.022,0.059,-0.004
7742,0.021,-0.018,-0.081,-0.012
7749,0.021,-0.014,0.031,-0.007
7755,-0.007,-0.013,-0.053,-0.012
7761,-0.007,-0.013,0.059,-0.005
7767,-0.035,-0.015,0.142,0.010
7773,-0.007,-0.014,0.059,0.015
7780,-0.007,-0.014,-0.137,-0.001
7786,0.049,-0.008,0.114,0.011
7793,-0.035,-0.010,0.003,0.010
7799,-0.175,-0.027,0.003,0.010
7809,-0.175,-0.042,-0.053,0.004
7815,-0.007,-0.038,0.031,0.006
7822,0.049,-0.029,0.003,0.006
7832,0.104,-0.016,0.031,0.008
7839,-0.063,-0.021,0.031,0.010
7845,0.021,-0.017,-0.025,0.007
7852,-0.035,-0.019,-0.025,0.003
7858,-0.007,-0.018,0.031,0.006
7864,-0.035,-0.019,0.003,0.006
7871,0.104,-0.007,-0.081,-0.003
7877,0.021,-0.004,-0.053,-0.008
7883,-0.119,-0.015,-0.081,-0.015
7890,-0.119,-0.026,-0.025,-0.016
7896,-0.091,-0.032,-0.053,-0.020
7903,-0.119,-0.041,0.059,-0.012
7909,0.021,-0.035,-0.025,-0.013
7915,-0.007,-0.033,-0.025,-0.015
7921,-0.091,-0.038,0.003,-0.013
7927,-0.091,-0.044,-0.081,-0.020
7934,0.048,-0.034,0.031,-0.015
7940,0.021,-0.029,0.143,0.001
7946,0.104,-0.015,-0.081,-0.008
7953,-0.007,-0.014,-0.081,-0.015
7959,-0.119,-0.025,0.031,-0.010
7965,-0.063,-0.029,0.114,0.003
7972,0.021,-0.024,-0.109,-0.009
7978,0.049,-0.017,0.087,0.001
7984,0.077,-0.007,-0.053,-0.005
7991,0.133,0.007,-0.109,-0.015
7997,0.160,0.023,0.059,-0.008
8003,0.049,0.025,-0.025,-0.009
8015,-0.091,0.014,-0.053,-0.014
8021,-0.007,0.012,-0.053,-0.018
8030,0.077,0.018,0.143,-0.002
8036,0.049,0.021,-0.025,-0.004
8043,0.160,0.035,0.059,0.002
8049,0.021,0.033,-0.053,-0.003
8055,-0.035,0.027,0.114,0.008
8062,0.021,0.026,0.031,0.011
8068,0.049,0.028,-0.053,0.004
8074,0.132,0.039,-0.025,0.001
8080,0.021,0.037,0.031,0.004
8087,-0.007,0.032,-0.053,-0.002
8093,0.133,0.042,0.003,-0.001
8099,-0.007,0.037,-0.053,-0.006
8106,0.049,0.038,0.003,-0.005
8112,-0.007,0.034,0.059,0.001
8118,0.077,0.038,-0.053,-0.005
8124,-0.007,0.034,-0.081,-0.012
8131,-0.063,0.024,-0.081,-0.019
8137,0.077,0.029,0.143,-0.003
8143,-0.091,0.017,0.031,0.000
8150,-0.063,0.009,-0.081,-0.008
8156,-0.063,0.002,-0.137,-0.021
8163,0.161,0.018,-0.025,-0.022
8169,0.049,0.021,0.031,-0.016
8175,0.049,0.023,0.059,-0.008
8182,0.049,0.026,-0.025,-0.010
8188,0.132,0.036,0.003,-0.009
8197,-0.035,0.029,0.003,-0.008
8204,-0.203,0.006,0.087,0.002
8210,-0.035,0.002,-0.081,-0.007
8217,-0.007,0.001,-0.053,-0.012
8223,-0.007,-0.000,0.059,-0.005
8230,0.049,0.005,-0.053,-0.009
8236,-0.035,0.001,-0.137,-0.022
8289,0.049,0.005,-0.165,-0.036
8295,-0.035,0.001,-0.081,-0.041
8302,-0.007,0.000,-0.081,-0.045
8308,-0.007,-0.000,0.115,-0.029
8314,0.105,0.010,-0.025,-0.029
8320,-0.091,-0.000,-0.109,-0.037
8326,-0.007,-0.001,0.003,-0.033
8333,-0.147,-0.015,0.059,-0.024
8339,-0.063,-0.020,0.031,-0.019
8345,0.021,-0.016,-0.081,-0.025
8352,-0.007,-0.015,-0.025,-0.025
8358,-0.091,-0.023,-0.081,-0.031
8364,-0.063,-0.027,0.059,-0.022
8371,-0.007,-0.025,-0.025,-0.022
8377,-0.035,-0.026,0.031,-0.017
8383,-0.035,-0.026,0.031,-0.012
8390,-0.063,-0.030,0.003,-0.010
8396,0.021,-0.025,-0.025,-0.012
8403,-0.091,-0.031,0.059,-0.005
8409,0.132,-0.015,0.031,-0.001
8419,0.216,0.008,-0.025,-0.004
8425,0.049,0.012,-0.081,-0.012
8431,-0.007,0.010,0.087,-0.002
8438,-0.035,0.005,-0.025,-0.004
8444,-0.147,-0.010,0.059,0.002
8450,-0.007,-0.010,-0.025,-0.000
8457,0.021,-0.007,-0.025,-0.003
8463,0.021,-0.004,0.115,0.009
8470,0.021,-0.002,0.031,0.011
8476,-0.063,-0.008,-0.109,-0.001
8482,0.021,-0.005,-0.025,-0.004
8488,-0.063,-0.011,-0.025,-0.006
8498,-0.035,-0.013,-0.137,-0.019
8505,-0.007,-0.013,0.031,-0.014
8511,0.021,-0.009,0.003,-0.012
8517,-0.007,-0.010,-0.025,-0.013
8523,0.021,-0.007,0.031,-0.009
8530,0.048,-0.001,0.058,-0.003
8536,-0.007,-0.001,0.003,-0.003
8543,0.077,0.006,0.003,-0.002
8549,0.049,0.011,0.003,-0.002
8555,0.021,0.012,-0.053,-0.007
8562,-0.063,0.004,0.086,0.002
8568,0.048,0.008,-0.081,-0.006
8574,-0.035,0.004,-0.081,-0.014
8580,-0.063,-0.003,-0.025,-0.015
8587,0.077,0.005,-0.053,-0.019
8593,0.077,0.012,-0.053,-0.022
8601,0.105,0.022,0.087,-0.012
8607,-0.035,0.016,-0.053,-0.016
8613,0.077,0.022,0.059,-0.009
8619,-0.035,0.016,-0.053,-0.013
8626,0.077,0.022,-0.193,-0.031
8632,0.021,0.022,-0.053,-0.033
8638,-0.063,0.014,-0.081,-0.038
8645,0.049,0.017,0.031,-0.031
8651,-0.091,0.006,0.003,-0.028
8657,0.021,0.007,0.031,-0.022
8664,-0.007,0.006,0.031,-0.017
8670,0.049,0.010,0.087,-0.006
8676,-0.119,-0.003,-0.109,-0.017
8683,0.049,0.002,-0.025,-0.017
8689,-0.063,-0.004,0.059,-0.010
8695,0.160,0.012,0.031,-0.006
8702,-0.091,0.002,-0.025,-0.008
8712,-0.063,-0.005,0.114,0.005
8718,0.161,0.012,0.059,0.010
8725,0.049,0.015,0.087,0.018
8731,0.021,0.016,-0.053,0.010
8737,-0.063,0.008,0.059,0.015
8744,-0.091,-0.002,0.059,0.020
8750,0.077,0.006,-0.137,0.004
8756,0.021,0.007,0.031,0.007
8763,-0.007,0.006,0.003,0.006
8769,-0.119,-0.006,-0.025,0.003
8775,0.104,0.005,0.059,0.009
8784,-0.035,0.001,-0.025,0.005
8791,-0.063,-0.006,-0.109,-0.006
8797,-0.063,-0.012,0.031,-0.002
8804,-0.007,-0.011,0.031,0.001
8810,0.161,0.006,0.003,0.001
8816,0.104,0.016,0.142,0.015
8823,-0.035,0.011,0.003,0.014
8829,-0.007,0.009,0.031,0.015
8835,-0.063,0.001,-0.025,0.011
8842,-0.091,-0.008,-0.025,0.007
8848,0.049,-0.002,-0.025,0.004
8854,-0.007,-0.002,0.031,0.006
8861,-0.007,-0.003,-0.053,0.000
8867,0.021,-0.001,0.059,0.006
8874,-0.035,-0.004,0.031,0.009
8880,0.132,0.010,0.003,0.008
8886,0.105,0.019,0.115,0.019
8893,-0.035,0.013,0.003,0.017
8899,0.077,0.020,-0.081,0.007
8905,-0.063,0.011,0.031,0.010
8911,-0.035,0.007,-0.081,0.000
8917,-0.091,-0.003,0.031,0.004
8927,-0.035,-0.006,-0.081,-0.005
8934,0.077,0.002,0.114,0.007
8940,-0.007,0.001,0.031,0.010
8947,0.021,0.003,-0.053,0.004
8953,-0.063,-0.004,-0.109,-0.008
8959,0.021,-0.001,0.059,-0.001
8967,0.021,0.001,-0.109,-0.012
8973,0.076,0.009,-0.109,-0.022
8979,-0.175,-0.010,0.031,-0.016
8986,-0.063,-0.015,0.059,-0.009
8992,-0.035,-0.017,0.003,-0.007
8998,-0.007,-0.016,0.226,0.016
9005,0.133,-0.001,0.115,0.026
9011,0.049,0.004,0.059,0.029
9017,-0.091,-0.005,-0.081,0.018
9024,-0.120,-0.017,0.059,0.023
9030,0.021,-0.013,0.003,0.021
9036,0.021,-0.009,0.059,0.024
9043,0.021,-0.006,0.003,0.022
9049,0.049,-0.001,0.003,0.020
9055,-0.063,-0.007,-0.081,0.010
9062,0.049,-0.002,0.003,0.010
9068,0.021,0.001,-0.109,-0.002
9074,-0.119,-0.011,0.059,0.004
9080,-0.007,-0.011,-0.081,-0.004
9087,-0.035,-0.013,-0.081,-0.012
9093,-0.175,-0.029,0.031,-0.008
9099,0.077,-0.019,-0.025,-0.009
9106,0.077,-0.009,0.059,-0.003
9112,0.188,0.010,-0.053,-0.008
9118,-0.063,0.003,-0.109,-0.018
9124,0.105,0.014,-0.053,-0.021
9131,-0.063,0.006,-0.025,-0.022
9192,0.104,0.016,0.170,-0.002
9199,0.021,0.016,-0.053,-0.007
9205,0.105,0.025,0.031,-0.004
9212,-0.091,0.013,0.003,-0.003
9218,0.077,0.019,-0.025,-0.005
9224,0.021,0.019,0.003,-0.004
9231,0.104,0.028,0.086,0.005
9237,0.077,0.033,-0.025,0.002
9243,0.021,0.032,0.003,0.002
9250,-0.007,0.028,0.059,0.008
