t_ms,ax_mg,ay_mg,az_mg,roll_acc_deg,pitch_acc_deg,gyro_int_roll,gyro_int_pitch
14028,5,-2,994,-0.153,-0.306,-0.004,0.003
14035,4,-1,995,-0.097,-0.250,-0.004,0.003
14041,2,0,995,0.016,-0.166,-0.004,0.003
14047,6,0,992,0.016,-0.364,-0.004,0.003
14053,5,0,1000,-0.012,-0.305,-0.004,0.003
14060,6,0,1005,-0.040,-0.387,-0.004,0.003
14066,2,2,994,0.128,-0.138,-0.004,0.003
14071,1,1,1009,0.099,-0.108,-0.004,0.003
14081,-9,2,997,0.128,0.535,-0.004,0.003
14088,-16,-1,1000,-0.068,0.925,-0.004,0.003
14095,-17,0,990,-0.012,1.019,-0.004,0.003
14100,-17,0,993,0.016,1.016,-0.004,0.003
14106,-9,0,992,-0.012,0.566,-0.004,0.003
14113,-3,-1,994,-0.097,0.200,-0.004,0.003
14118,2,0,996,-0.012,-0.138,-0.004,0.003
14124,5,-1,993,-0.097,-0.307,-0.004,0.003
14130,2,-1,990,-0.069,-0.167,-0.004,0.003
14137,2,0,990,-0.012,-0.167,-0.004,0.003
14142,1,0,1005,0.016,-0.109,-0.004,0.003
14148,3,0,1013,-0.012,-0.190,-0.004,0.003
14155,6,1,1000,0.072,-0.361,-0.004,0.003
14161,6,-2,995,-0.153,-0.362,-0.004,0.003
14166,6,0,994,-0.040,-0.391,-0.004,0.003
14172,1,-1,987,-0.069,-0.082,-0.004,0.003
14178,0,-5,989,-0.323,0.031,-0.004,0.003
14185,-5,0,996,0.044,0.311,-0.004,0.003
14190,-3,1,1002,0.099,0.226,-0.004,0.003
14196,-1,2,1002,0.127,0.058,-0.004,0.003
14202,-2,4,998,0.240,0.171,-0.004,0.003
14214,-2,4,995,0.240,0.143,-0.004,0.003
14219,-6,-3,994,-0.181,0.368,-0.004,0.003
14226,-6,-2,996,-0.153,0.368,-0.004,0.003
14231,-1,-6,998,-0.376,0.115,-0.004,0.003
14242,7,2,1005,0.127,-0.442,-0.004,0.003
14248,9,0,995,-0.012,-0.531,-0.004,0.003
14255,6,0,994,-0.012,-0.363,-0.004,0.003
14261,3,0,992,-0.041,-0.195,-0.004,0.003
14267,2,-4,991,-0.266,-0.138,-0.004,0.003
14273,0,1,996,0.100,-0.053,-0.004,0.003
14279,2,4,998,0.268,-0.137,-0.004,0.003
14286,3,2,999,0.156,-0.221,-0.004,0.003
14291,6,6,1000,0.379,-0.389,-0.004,0.003
14298,-2,3,994,0.184,0.143,-0.004,0.003
14303,-5,-2,992,-0.153,0.341,-0.004,0.003
14310,-10,-1,997,-0.068,0.619,-0.004,0.003
14315,-6,-1,998,-0.068,0.395,-0.004,0.003
14321,-2,-1,1000,-0.096,0.142,-0.004,0.003
14327,2,2,1000,0.127,-0.137,-0.004,0.003
14334,0,1,1000,0.100,0.003,-0.004,0.003
14339,-2,-3,995,-0.181,0.143,-0.004,0.003
14346,-4,-4,995,-0.265,0.256,-0.004,0.003
14351,-6,-6,995,-0.377,0.396,-0.004,0.003
14358,-3,0,999,-0.012,0.227,-0.004,0.003
14364,0,0,997,0.016,0.031,-0.004,0.003
14370,4,5,999,0.323,-0.249,-0.004,0.003
14377,-1,0,998,0.016,0.087,-0.004,0.003
14383,-1,1,996,0.100,0.115,-0.004,0.003
14390,-3,-2,994,-0.125,0.199,-0.004,0.003
14399,0,-1,994,-0.069,0.031,-0.004,0.003
14406,7,3,997,0.212,-0.418,-0.004,0.003
14412,7,6,997,0.352,-0.446,-0.004,0.003
14418,6,2,998,0.156,-0.389,-0.004,0.003
14425,-1,-3,997,-0.181,0.115,-0.004,0.003
14436,-1,-7,997,-0.405,0.059,-0.004,0.003
14441,-4,-1,996,-0.068,0.255,-0.004,0.003
14447,-1,0,998,0.044,0.087,-0.004,0.003
14454,0,0,1000,0.044,0.003,-0.004,0.003
14460,-1,3,999,0.183,0.087,-0.004,0.003
14466,-4,-1,996,-0.096,0.255,-0.004,0.003
14473,-1,0,996,-0.040,0.115,-0.004,0.003
14479,1,1,994,0.100,-0.110,-0.004,0.003
14486,1,1,996,0.100,-0.110,-0.004,0.003
14492,5,2,995,0.128,-0.306,-0.004,0.003
14498,3,1,996,0.072,-0.222,-0.004,0.003
14503,3,0,998,0.044,-0.221,-0.004,0.003
14510,-2,0,1003,-0.012,0.142,-0.004,0.003
14516,-1,0,999,-0.012,0.087,-0.004,0.003
14522,-1,1,994,0.100,0.059,-0.004,0.003
14528,-1,3,999,0.183,0.059,-0.004,0.003
14535,-1,-1,995,-0.069,0.115,-0.004,0.003
14541,-1,-1,998,-0.068,0.059,-0.004,0.003
14547,-8,0,998,0.044,0.479,-0.004,0.003
14553,-4,-2,1000,-0.124,0.254,-0.004,0.003
14608,4,0,998,-0.012,-0.277,-0.004,0.003
14613,8,0,996,0.016,-0.474,-0.004,0.003
14619,2,0,996,-0.040,-0.166,-0.004,0.003
14626,0,-3,997,-0.181,0.003,-0.004,0.003
14632,-1,0,999,-0.012,0.059,-0.004,0.003
14638,0,-2,997,-0.124,0.003,-0.004,0.003
14643,-1,0,998,0.044,0.115,-0.004,0.003
14650,0,0,997,0.016,-0.053,-0.004,0.003
14656,0,2,998,0.156,-0.025,-0.004,0.003
14661,-2,0,1000,-0.040,0.170,-0.004,0.003
14667,-3,-1,998,-0.068,0.199,-0.004,0.003
14673,-5,-2,1000,-0.124,0.338,-0.004,0.003
14680,-1,0,999,0.016,0.087,-0.004,0.003
14690,0,0,998,0.044,-0.025,-0.004,0.003
14695,0,1,998,0.100,-0.025,-0.004,0.003
14701,0,-1,997,-0.096,-0.053,-0.004,0.003
14707,0,0,997,-0.012,0.003,-0.004,0.003
14714,0,-1,996,-0.068,0.003,-0.004,0.003
14719,2,0,994,0.016,-0.138,-0.004,0.003
14726,2,0,997,-0.012,-0.137,-0.004,0.003
14731,-1,1,999,0.072,0.059,-0.004,0.003
14738,-1,0,999,0.016,0.059,-0.004,0.003
14743,0,-1,998,-0.096,0.031,-0.004,0.003
14750,-1,-2,998,-0.124,0.115,-0.004,0.003
14755,0,2,998,0.156,0.031,-0.004,0.003
14766,-3,1,998,0.100,0.199,-0.004,0.003
14772,-1,2,998,0.128,0.059,-0.004,0.003
14778,0,-2,999,-0.124,0.003,-0.004,0.003
14785,-1,0,997,-0.012,0.087,-0.004,0.003
14791,0,1,996,0.100,-0.053,-0.004,0.003
14798,0,0,997,-0.040,0.031,-0.004,0.003
14803,-1,0,999,-0.040,0.059,-0.004,0.003
14810,0,0,996,-0.012,-0.053,-0.004,0.003
14815,1,0,998,0.044,-0.109,-0.004,0.003
14821,2,0,998,0.044,-0.165,-0.004,0.003
14827,2,0,996,0.016,-0.138,-0.004,0.003
14834,2,0,996,0.044,-0.138,-0.004,0.003
14839,0,3,997,0.184,-0.053,-0.004,0.003
14846,1,0,998,-0.012,-0.109,-0.004,0.003
14851,2,0,998,0.016,-0.137,-0.004,0.003
14858,3,0,997,0.044,-0.221,-0.004,0.003
14863,0,-1,999,-0.068,0.031,-0.004,0.003
14870,-1,0,998,-0.040,0.115,-0.004,0.003
14875,-1,0,998,0.016,0.087,-0.004,0.003
14882,-4,0,1000,0.016,0.282,-0.004,0.003
14887,0,0,999,0.044,0.003,-0.004,0.003
14893,-2,0,999,-0.012,0.170,-0.004,0.003
14899,-4,0,999,0.016,0.282,-0.004,0.003
14912,-2,1,998,0.100,0.171,-0.004,0.003
14918,-2,0,998,-0.040,0.143,-0.004,0.003
14927,-1,3,997,0.184,0.115,-0.004,0.003
14934,0,4,998,0.240,-0.025,-0.004,0.003
14940,0,0,996,-0.040,-0.025,-0.004,0.003
14946,0,1,1000,0.072,0.031,-0.004,0.003
14952,-2,0,999,0.016,0.171,-0.004,0.003
14959,1,2,999,0.128,-0.081,-0.004,0.003
14964,0,1,999,0.100,0.003,-0.004,0.003
14970,0,-3,998,-0.180,-0.053,-0.004,0.003
14976,0,0,997,-0.040,-0.053,-0.004,0.003
14983,0,0,999,0.016,-0.053,-0.004,0.003
14988,0,0,998,-0.040,-0.025,-0.004,0.003
14995,0,-1,998,-0.068,0.031,-0.004,0.003
15000,0,0,998,0.044,-0.053,-0.004,0.003
15007,0,-1,998,-0.096,0.003,-0.004,0.003
15012,0,0,999,-0.040,0.003,-0.004,0.003
15018,-1,1,1001,0.071,0.086,-0.004,0.003
15024,0,1,999,0.072,-0.025,-0.004,0.003
15031,0,1,997,0.100,-0.025,-0.004,0.003
15036,-1,0,997,-0.040,0.087,-0.004,0.003
15042,0,3,998,0.184,0.003,-0.004,0.003
15048,0,0,1001,-0.012,-0.025,-0.004,0.003
15055,0,-1,999,-0.068,0.031,-0.004,0.003
15060,1,1,996,0.100,-0.110,-0.004,0.003
15066,1,-1,996,-0.068,-0.081,-0.004,0.003
15072,2,-2,995,-0.125,-0.138,-0.004,0.003
15079,0,-1,998,-0.068,-0.025,-0.004,0.003
15088,1,-1,999,-0.068,-0.081,-0.004,0.003
15095,-2,-2,998,-0.124,0.171,-0.004,0.003
15100,-2,0,999,0.044,0.170,-0.004,0.003
15107,-2,0,1000,-0.012,0.170,-0.004,0.003
15113,-2,0,1001,0.044,0.170,-0.004,0.003
15119,-4,1,998,0.072,0.283,-0.004,0.003
15131,-3,0,995,0.044,0.227,-0.004,0.003
15137,-2,0,997,0.044,0.143,-0.004,0.003
15142,-2,0,999,-0.040,0.143,-0.004,0.003
15148,-2,0,999,0.016,0.143,-0.004,0.003
15155,0,5,999,0.295,-0.025,-0.004,0.003
15161,1,-1,997,-0.096,-0.081,-0.004,0.003
15167,0,-4,995,-0.237,-0.025,-0.004,0.003
15173,0,0,997,-0.040,0.031,-0.004,0.003
15180,2,0,996,-0.012,-0.166,-0.004,0.003
15186,2,0,996,0.016,-0.166,-0.004,0.003
15191,1,0,997,0.044,-0.109,-0.004,0.003
15198,0,-1,999,-0.096,0.003,-0.004,0.003
15204,2,2,997,0.156,-0.137,-0.004,0.003
15210,-1,2,997,0.156,0.059,-0.004,0.003
15215,0,2,998,0.128,-0.025,-0.004,0.003
15221,0,0,998,-0.012,0.031,-0.004,0.003
15228,-1,1,998,0.072,0.087,-0.004,0.003
15233,0,0,1000,0.044,0.003,-0.004,0.003
15239,-1,0,1000,-0.012,0.114,-0.004,0.003
15295,0,0,1000,0.044,-0.025,-0.004,0.003
15301,1,0,1000,-0.012,-0.109,-0.004,0.003
15307,0,1,996,0.072,0.031,-0.004,0.003
15314,0,3,998,0.184,0.003,-0.004,0.003
15320,-2,0,998,-0.040,0.171,-0.004,0.003
15326,-3,0,998,0.016,0.227,-0.004,0.003
15333,-3,-2,1000,-0.124,0.226,-0.004,0.003
15339,-1,0,998,-0.012,0.115,-0.004,0.003
15346,-1,0,999,-0.040,0.087,-0.004,0.003
15351,-2,0,999,0.016,0.143,-0.004,0.003
15358,-1,0,999,-0.012,0.087,-0.004,0.003
15363,0,1,998,0.072,0.031,-0.004,0.003
15370,0,0,997,0.016,0.031,-0.004,0.003
15375,0,-1,999,-0.068,0.003,-0.004,0.003
15387,0,-1,998,-0.068,-0.025,-0.004,0.003
15393,1,2,996,0.128,-0.081,-0.004,0.003
15399,2,0,996,0.044,-0.138,-0.004,0.003
15406,0,0,997,0.016,-0.025,-0.004,0.003
15411,0,-2,997,-0.124,0.003,-0.004,0.003
15418,2,0,999,0.044,-0.137,-0.004,0.003
15423,2,0,997,0.016,-0.166,-0.004,0.003
15430,2,0,998,0.044,-0.137,-0.004,0.003
15435,2,1,999,0.100,-0.137,-0.004,0.003
15441,0,1,998,0.072,-0.025,-0.004,0.003
15447,0,0,998,0.044,0.003,-0.004,0.003
15458,-1,0,997,-0.012,0.087,-0.004,0.003
15464,-1,0,999,0.044,0.115,-0.004,0.003
15470,-1,-1,998,-0.096,0.115,-0.004,0.003
15476,0,-2,999,-0.152,0.031,-0.004,0.003
15483,0,0,999,-0.040,-0.053,-0.004,0.003
15488,-1,0,998,0.016,0.087,-0.004,0.003
15495,-2,0,998,-0.040,0.143,-0.004,0.003
15500,-1,0,998,0.044,0.087,-0.004,0.003
15507,1,2,999,0.128,-0.081,-0.004,0.003
15512,-1,-1,1000,-0.068,0.114,-0.004,0.003
15518,0,1,997,0.100,0.003,-0.004,0.003
15524,0,0,998,0.044,-0.053,-0.004,0.003
15531,0,0,998,-0.012,-0.025,-0.004,0.003
15536,1,2,999,0.128,-0.081,-0.004,0.003
15542,0,1,996,0.072,0.003,-0.004,0.003
15548,-1,0,999,0.044,0.087,-0.004,0.003
15555,-1,0,1000,-0.012,0.114,-0.004,0.003
15560,-3,1,1001,0.072,0.198,-0.004,0.003
15566,-3,0,1000,0.044,0.226,-0.004,0.003
15572,-1,-1,1002,-0.068,0.114,-0.004,0.003
15579,-1,0,998,-0.040,0.087,-0.004,0.003
15584,-3,1,998,0.072,0.199,-0.004,0.003
15590,-1,0,998,-0.012,0.087,-0.004,0.003
15601,-1,-2,999,-0.124,0.087,-0.004,0.003
15607,2,-1,997,-0.068,-0.137,-0.004,0.003
15617,2,0,998,0.044,-0.165,-0.004,0.003
15623,3,0,999,0.044,-0.193,-0.004,0.003
15630,2,0,1000,0.016,-0.165,-0.004,0.003
15636,4,0,997,0.044,-0.250,-0.004,0.003
15642,3,-1,997,-0.096,-0.221,-0.004,0.003
15648,2,0,1000,0.044,-0.137,-0.004,0.003
15655,0,0,1000,-0.040,-0.053,-0.004,0.003
15661,0,3,998,0.184,0.031,-0.004,0.003
15667,0,0,998,0.016,0.003,-0.004,0.003
15673,-2,-1,1000,-0.096,0.170,-0.004,0.003
15680,-2,1,1000,0.072,0.142,-0.004,0.003
15686,-2,-1,999,-0.068,0.143,-0.004,0.003
15691,-1,-1,996,-0.068,0.087,-0.004,0.003
15698,-1,1,997,0.100,0.059,-0.004,0.003
15704,0,-3,999,-0.180,-0.025,-0.004,0.003
15710,-1,0,1000,-0.012,0.114,-0.004,0.003
15715,0,1,997,0.072,0.031,-0.004,0.003
15721,0,0,1000,0.044,-0.025,-0.004,0.003
15728,0,0,992,0.044,0.031,-0.004,0.003
15733,2,1,999,0.072,-0.165,-0.004,0.003
15739,-1,0,997,0.016,0.115,-0.004,0.003
15746,1,-1,1000,-0.068,-0.081,-0.004,0.003
15752,0,1,999,0.072,0.003,-0.004,0.003
15758,0,2,998,0.128,-0.053,-0.004,0.003
15763,0,0,998,-0.012,0.031,-0.004,0.003
15773,-3,0,998,0.044,0.199,-0.004,0.003
15780,-3,0,998,-0.012,0.199,-0.004,0.003
15786,-4,0,1000,0.044,0.254,-0.004,0.003
15792,-3,-1,999,-0.068,0.226,-0.004,0.003
15798,-1,0,1000,-0.040,0.114,-0.004,0.003
15805,-1,-2,999,-0.124,0.115,-0.004,0.003
15810,-1,1,997,0.100,0.059,-0.004,0.003
15821,-1,0,997,-0.040,0.115,-0.004,0.003
15826,0,-3,999,-0.180,0.003,-0.004,0.003
15833,0,0,996,-0.012,-0.053,-0.004,0.003
15839,2,0,999,-0.040,-0.137,-0.004,0.003
15846,1,0,997,-0.040,-0.109,-0.004,0.003
15851,1,-1,996,-0.068,-0.110,-0.004,0.003
15858,2,0,999,0.044,-0.165,-0.004,0.003
15863,4,2,998,0.128,-0.249,-0.004,0.003
15870,0,-1,1000,-0.068,0.003,-0.004,0.003
15875,1,-1,999,-0.068,-0.109,-0.004,0.003
15882,0,0,998,-0.012,0.003,-0.004,0.003
15887,3,1,1000,0.072,-0.193,-0.004,0.003
15893,0,-1,997,-0.068,-0.025,-0.004,0.003
15899,-2,-2,1002,-0.124,0.142,-0.004,0.003
15906,-1,-2,999,-0.124,0.059,-0.004,0.003
15911,-1,-1,999,-0.068,0.115,-0.004,0.003
15918,-1,0,999,-0.012,0.115,-0.004,0.003
15923,-2,0,1000,-0.012,0.170,-0.004,0.003
15978,0,0,999,-0.040,-0.025,-0.004,0.003
15983,-1,0,1000,0.016,0.114,-0.004,0.003
15990,0,2,1000,0.127,0.003,-0.004,0.003
15995,-2,0,1001,0.044,0.170,-0.004,0.003
16002,-1,0,1000,0.044,0.114,-0.004,0.003
16007,-1,0,1001,-0.012,0.114,-0.004,0.003
16013,-4,0,1001,-0.040,0.254,-0.004,0.003
16019,-1,0,1001,0.016,0.114,-0.004,0.003
16026,-2,0,997,0.044,0.143,-0.004,0.003
16031,-3,0,1001,-0.040,0.198,-0.004,0.003
16038,-1,-1,1001,-0.096,0.086,-0.004,0.003
16043,-1,-1,999,-0.068,0.087,-0.004,0.003
16050,0,3,997,0.184,0.031,-0.004,0.003
16055,1,0,998,-0.040,-0.081,-0.004,0.003
16061,2,0,998,-0.012,-0.137,-0.004,0.003
16072,1,0,998,-0.040,-0.081,-0.004,0.003
16078,3,0,997,-0.040,-0.194,-0.004,0.003
16084,4,0,1000,-0.012,-0.249,-0.004,0.003
16090,2,0,999,-0.012,-0.165,-0.004,0.003
16096,0,0,1000,0.044,0.003,-0.004,0.003
16103,0,2,1000,0.127,-0.053,-0.004,0.003
16108,2,3,999,0.184,-0.165,-0.004,0.003
16115,0,0,1000,0.016,-0.025,-0.004,0.003
16120,1,0,997,0.044,-0.081,-0.004,0.003
16127,0,-1,1001,-0.068,0.031,-0.004,0.003
16136,0,-1,998,-0.096,-0.025,-0.004,0.003
16142,-1,0,1000,-0.040,0.114,-0.004,0.003
16148,-1,0,998,-0.040,0.059,-0.004,0.003
16155,-1,-1,999,-0.068,0.087,-0.004,0.003
16161,-1,0,999,0.044,0.115,-0.004,0.003
16167,0,0,999,0.016,0.031,-0.004,0.003
16173,0,0,998,0.044,0.003,-0.004,0.003
16180,0,1,1001,0.071,0.003,-0.004,0.003
16186,0,0,999,0.044,-0.025,-0.004,0.003
16191,0,-1,1000,-0.068,0.031,-0.004,0.003
16198,0,0,1000,0.044,-0.025,-0.004,0.003
16204,2,0,998,0.016,-0.137,-0.004,0.003
16210,0,2,1000,0.155,-0.053,-0.004,0.003
16216,0,-1,999,-0.068,0.003,-0.004,0.003
16223,0,-1,1000,-0.096,0.031,-0.004,0.003
16228,-1,-1,999,-0.096,0.059,-0.004,0.003
16235,-2,0,997,0.044,0.143,-0.004,0.003
16240,-3,0,1000,-0.012,0.198,-0.004,0.003
16247,-1,3,1000,0.211,0.087,-0.004,0.003
16252,-3,0,1001,0.016,0.198,-0.004,0.003
16258,-2,0,1002,-0.012,0.142,-0.004,0.003
16264,0,2,1002,0.127,0.003,-0.004,0.003
16271,-1,0,999,0.016,0.087,-0.004,0.003
16276,-1,0,997,-0.040,0.087,-0.004,0.003
16282,0,0,999,-0.040,-0.053,-0.004,0.003
16296,2,0,997,-0.040,-0.165,-0.004,0.003
16302,1,-3,998,-0.180,-0.081,-0.004,0.003
16309,1,-3,999,-0.180,-0.109,-0.004,0.003
16315,2,1,997,0.072,-0.137,-0.004,0.003
16321,2,0,998,-0.040,-0.137,-0.004,0.003
16328,1,1,999,0.072,-0.109,-0.004,0.003
16335,0,0,999,0.044,0.031,-0.004,0.003
16340,0,1,1000,0.072,-0.025,-0.004,0.003
16346,0,0,1001,-0.012,-0.025,-0.004,0.003
16353,-1,-1,999,-0.096,0.115,-0.004,0.003
16358,-1,1,1000,0.072,0.087,-0.004,0.003
16364,-1,0,997,-0.012,0.115,-0.004,0.003
16370,-1,0,999,0.016,0.115,-0.004,0.003
16377,-1,-1,1000,-0.068,0.059,-0.004,0.003
16382,-1,0,998,-0.040,0.087,-0.004,0.003
16388,-2,-2,1000,-0.124,0.142,-0.004,0.003
16395,-2,0,1001,0.044,0.142,-0.004,0.003
16401,0,-1,997,-0.068,0.003,-0.004,0.003
16406,2,0,999,0.016,-0.165,-0.004,0.003
16412,1,0,1000,0.044,-0.081,-0.004,0.003
16418,0,1,999,0.072,0.003,-0.004,0.003
16425,1,0,1001,0.044,-0.081,-0.004,0.003
16430,-1,0,999,0.016,0.087,-0.004,0.003
16436,-1,1,997,0.100,0.087,-0.004,0.003
16442,0,0,1001,-0.040,-0.025,-0.004,0.003
16453,-1,0,999,-0.012,0.115,-0.004,0.003
16459,-1,-1,999,-0.096,0.059,-0.004,0.003
16466,-1,-1,1000,-0.068,0.059,-0.004,0.003
16471,-1,0,999,0.016,0.059,-0.004,0.003
16478,-3,-1,999,-0.096,0.198,-0.004,0.003
16483,-3,-1,999,-0.068,0.227,-0.004,0.003
16490,-1,1,1001,0.099,0.086,-0.004,0.003
16495,-1,-3,997,-0.180,0.059,-0.004,0.003
16502,-1,0,997,-0.012,0.059,-0.004,0.003
16512,0,0,998,-0.040,0.031,-0.004,0.003
16518,1,-1,998,-0.068,-0.081,-0.004,0.003
16524,1,0,998,-0.012,-0.081,-0.004,0.003
16531,1,0,997,0.016,-0.081,-0.004,0.003
16536,1,-2,997,-0.152,-0.081,-0.004,0.003
16542,1,0,998,-0.012,-0.081,-0.004,0.003
16548,4,2,998,0.128,-0.249,-0.004,0.003
16555,3,1,999,0.072,-0.221,-0.004,0.003
16560,1,4,998,0.268,-0.109,-0.004,0.003
16566,0,0,996,-0.040,0.031,-0.004,0.003
16572,0,0,997,0.044,-0.025,-0.004,0.003
16579,0,1,999,0.100,0.003,-0.004,0.003
16584,-2,-1,999,-0.068,0.143,-0.004,0.003
16590,0,1,1000,0.100,0.031,-0.004,0.003
16596,0,0,998,0.044,-0.025,-0.004,0.003
16603,-2,1,998,0.072,0.143,-0.004,0.003
16658,0,-1,997,-0.068,-0.025,-0.004,0.003
16663,0,2,997,0.156,-0.053,-0.004,0.003
16670,-1,2,995,0.128,0.059,-0.004,0.003
16676,0,0,998,-0.040,0.031,-0.004,0.003
16682,-2,-1,1000,-0.068,0.142,-0.004,0.003
16689,-2,-1,998,-0.068,0.143,-0.004,0.003
16695,-2,-2,999,-0.152,0.171,-0.004,0.003
16701,0,0,999,-0.012,0.031,-0.004,0.003
16708,-2,0,1000,-0.012,0.170,-0.004,0.003
16713,0,1,999,0.072,0.031,-0.004,0.003
16719,-2,0,998,-0.040,0.143,-0.004,0.003
16726,-1,0,997,0.016,0.115,-0.004,0.003
16732,0,-2,1000,-0.152,-0.025,-0.004,0.003
16738,1,0,999,0.044,-0.081,-0.004,0.003
16744,3,-3,998,-0.208,-0.193,-0.004,0.003
16751,2,0,998,-0.012,-0.137,-0.004,0.003
16762,0,-1,997,-0.096,-0.025,-0.004,0.003
16768,2,0,997,-0.040,-0.166,-0.004,0.003
16775,0,0,998,0.044,-0.053,-0.004,0.003
16781,0,-1,997,-0.068,-0.025,-0.004,0.003
16787,0,1,1000,0.100,-0.025,-0.004,0.003
16793,0,1,1000,0.100,0.031,-0.004,0.003
16800,0,1,999,0.072,0.031,-0.004,0.003
16806,-1,0,1000,-0.012,0.114,-0.004,0.003
16811,-3,0,999,0.016,0.227,-0.004,0.003
16821,0,0,999,-0.040,0.031,-0.004,0.003
16828,0,-3,998,-0.208,0.031,-0.004,0.003
16835,-1,0,998,-0.012,0.059,-0.004,0.003
16840,0,-1,999,-0.068,0.003,-0.004,0.003
16846,0,0,999,-0.040,-0.025,-0.004,0.003
16853,-2,1,997,0.072,0.143,-0.004,0.003
16858,0,0,999,0.016,0.003,-0.004,0.003
16864,0,1,997,0.072,-0.053,-0.004,0.003
16870,1,0,1000,-0.012,-0.081,-0.004,0.003
16877,0,1,999,0.100,-0.053,-0.004,0.003
16882,-1,1,998,0.100,0.059,-0.004,0.003
16888,0,0,999,0.044,0.031,-0.004,0.003
16895,-1,0,1001,0.016,0.059,-0.004,0.003
16901,-2,0,999,0.016,0.143,-0.004,0.003
16906,-1,1,999,0.072,0.059,-0.004,0.003
16912,-1,-2,1000,-0.124,0.087,-0.004,0.003
16918,-1,0,999,-0.012,0.115,-0.004,0.003
16925,0,0,999,0.016,-0.025,-0.004,0.003
16930,-1,-2,998,-0.124,0.087,-0.004,0.003
