t_ms,roll_acc,roll_comp,pitch_acc,pitch_comp
15192,0.110,-0.004,-0.027,-0.008
15198,-0.030,-0.005,0.141,-0.005
15253,0.082,-0.004,-0.083,-0.007
15259,-0.002,-0.004,0.113,-0.004
15265,0.054,-0.002,0.029,-0.004
15271,-0.002,-0.002,-0.055,-0.005
15278,-0.030,-0.003,0.113,-0.003
15284,-0.002,-0.003,0.085,-0.001
15290,-0.114,-0.006,0.001,-0.001
15297,0.082,-0.004,0.001,-0.001
15303,-0.142,-0.007,0.085,0.001
15310,0.026,-0.006,0.057,0.002
15316,-0.030,-0.007,0.001,0.002
15322,0.026,-0.006,-0.027,0.001
15329,0.026,-0.005,-0.111,-0.002
15335,0.082,-0.004,0.029,-0.001
15341,-0.086,-0.005,-0.055,-0.003
15347,0.026,-0.005,0.001,-0.003
15354,0.082,-0.003,0.057,-0.002
15364,-0.114,-0.005,-0.027,-0.002
15372,-0.002,-0.005,0.029,-0.002
15378,-0.030,-0.006,-0.083,-0.003
15384,-0.030,-0.006,0.029,-0.002
15390,0.026,-0.006,0.057,-0.001
15396,0.082,-0.004,0.085,0.001
15403,-0.058,-0.005,0.085,0.002
15409,-0.058,-0.007,-0.055,0.001
15416,0.110,-0.004,0.085,0.002
15422,0.054,-0.003,0.057,0.003
15428,0.138,-0.000,0.001,0.003
15435,0.026,0.000,-0.027,0.002
15441,0.054,0.001,-0.027,0.002
15447,-0.002,0.001,-0.027,0.001
15453,0.054,0.002,0.001,0.001
15464,0.193,0.007,0.057,0.002
15470,0.054,0.007,0.057,0.004
15476,0.138,0.010,0.169,0.007
15483,-0.030,0.009,0.085,0.008
15489,-0.030,0.008,0.001,0.008
15495,0.054,0.009,0.001,0.008
15502,0.026,0.010,0.085,0.010
15508,0.082,0.011,-0.027,0.009
15514,0.138,0.014,0.169,0.012
15520,-0.086,0.012,0.029,0.012
15527,-0.002,0.011,0.001,0.012
15533,-0.142,0.008,-0.027,0.011
15539,0.082,0.009,-0.083,0.010
15550,0.082,0.011,-0.055,0.008
15557,-0.114,0.008,-0.167,0.005
15563,0.054,0.009,-0.138,0.002
15570,0.082,0.011,-0.083,0.001
15576,-0.114,0.008,-0.027,-0.000
15582,0.054,0.009,0.001,-0.000
15589,-0.058,0.008,0.085,0.001
15595,-0.058,0.006,0.085,0.003
15601,0.054,0.007,0.001,0.003
15607,-0.002,0.007,-0.027,0.002
15614,-0.002,0.007,0.029,0.003
15620,0.082,0.008,-0.055,0.002
15626,-0.030,0.008,0.001,0.002
15633,-0.030,0.007,0.001,0.002
15639,0.082,0.008,0.113,0.004
15645,0.026,0.009,0.057,0.005
15652,-0.086,0.007,-0.083,0.003
15658,-0.086,0.005,-0.111,0.001
15664,-0.058,0.004,-0.055,-0.000
15670,-0.114,0.001,0.029,0.001
15681,0.026,0.002,-0.055,-0.001
15687,-0.030,0.001,0.085,0.001
15693,0.026,0.002,-0.027,0.000
15700,-0.086,0.000,0.029,0.001
15706,0.082,0.002,0.001,0.001
15712,0.026,0.003,-0.139,-0.002
15718,0.026,0.003,0.085,-0.001
15725,-0.114,0.001,0.085,0.001
15736,-0.002,0.001,0.057,0.002
15743,-0.142,-0.002,-0.083,0.001
15749,0.054,-0.001,0.085,0.002
15755,0.082,0.000,-0.111,-0.000
15762,-0.002,-0.000,-0.055,-0.001
15768,-0.030,-0.001,-0.055,-0.003
15774,0.110,0.001,0.001,-0.002
15780,-0.002,0.001,-0.027,-0.003
15787,-0.030,0.000,0.001,-0.003
15793,0.110,0.002,0.001,-0.003
15799,-0.030,0.002,0.113,-0.001
15806,-0.058,0.000,0.057,0.000
15812,0.110,0.003,-0.055,-0.001
15819,-0.086,0.001,-0.111,-0.003
15825,0.026,0.001,-0.027,-0.003
15831,-0.058,0.000,-0.055,-0.004
15837,0.026,0.001,0.057,-0.003
15844,-0.002,0.001,0.085,-0.001
15850,0.026,0.001,-0.027,-0.002
15856,-0.030,0.001,-0.027,-0.002
15863,-0.030,0.000,-0.167,-0.006
15869,-0.002,-0.000,0.113,-0.004
15875,-0.002,-0.000,0.113,-0.001
15882,-0.058,-0.002,-0.027,-0.002
15892,-0.058,-0.003,0.029,-0.001
15898,-0.030,-0.003,0.001,-0.001
15904,-0.058,-0.004,0.001,-0.001
15910,-0.002,-0.004,0.001,-0.001
15921,-0.114,-0.006,-0.055,-0.002
15928,0.026,-0.005,0.001,-0.002
15935,-0.114,-0.007,-0.083,-0.003
15941,-0.142,-0.010,-0.027,-0.004
15947,-0.086,-0.011,-0.027,-0.004
15953,0.026,-0.010,-0.083,-0.006
15960,-0.030,-0.011,-0.111,-0.008
15966,-0.002,-0.011,-0.139,-0.011
15972,-0.086,-0.012,-0.111,-0.013
15979,-0.030,-0.013,-0.111,-0.015
15985,-0.086,-0.014,-0.027,-0.016
15991,-0.030,-0.015,0.001,-0.015
15997,0.026,-0.014,-0.055,-0.016
16004,0.054,-0.012,0.001,-0.016
16010,-0.058,-0.013,-0.055,-0.016
16016,-0.030,-0.014,0.057,-0.015
16023,0.054,-0.013,-0.083,-0.016
16029,0.026,-0.012,0.085,-0.013
16036,-0.086,-0.013,0.085,-0.011
16042,-0.058,-0.014,0.168,-0.008
16048,-0.002,-0.014,0.001,-0.007
16055,0.138,-0.011,0.085,-0.006
16061,-0.002,-0.011,-0.055,-0.007
16067,0.026,-0.010,0.113,-0.005
16073,-0.030,-0.011,0.141,-0.002
16080,-0.058,-0.011,0.001,-0.002
16086,0.054,-0.010,-0.083,-0.003
16149,0.026,-0.009,0.001,-0.003
16156,-0.058,-0.010,0.085,-0.002
16163,0.110,-0.008,0.029,-0.001
16170,0.082,-0.006,-0.055,-0.003
16176,0.110,-0.004,-0.111,-0.005
16182,-0.030,-0.004,0.001,-0.005
16188,-0.002,-0.004,0.057,-0.003
16195,0.054,-0.003,-0.027,-0.004
16201,0.026,-0.003,0.057,-0.003
16207,-0.030,-0.003,-0.027,-0.003
16213,-0.086,-0.005,-0.055,-0.004
16220,-0.002,-0.005,0.029,-0.004
16226,-0.030,-0.005,0.057,-0.003
16232,-0.002,-0.005,-0.111,-0.005
16239,-0.030,-0.006,0.057,-0.004
16245,-0.170,-0.009,0.085,-0.002
16251,-0.058,-0.010,0.085,-0.000
16258,-0.002,-0.010,0.197,0.004
16264,-0.030,-0.010,0.141,0.006
16271,0.026,-0.010,0.057,0.007
16277,-0.030,-0.010,-0.139,0.004
16283,0.054,-0.009,0.029,0.005
16290,-0.030,-0.010,0.085,0.007
16296,0.026,-0.009,-0.055,0.005
16302,-0.114,-0.011,-0.111,0.003
16308,-0.030,-0.011,-0.055,0.002
16315,-0.002,-0.011,-0.083,-0.000
16321,0.054,-0.010,-0.111,-0.002
16332,-0.002,-0.010,-0.027,-0.003
16338,-0.002,-0.010,0.057,-0.002
16345,0.054,-0.008,-0.027,-0.002
16355,0.054,-0.007,0.029,-0.001
16361,-0.030,-0.007,-0.027,-0.001
16367,-0.030,-0.008,0.057,0.000
16374,-0.030,-0.008,-0.083,-0.002
16380,-0.086,-0.009,-0.027,-0.002
16386,0.054,-0.008,-0.111,-0.005
16393,-0.002,-0.008,-0.139,-0.007
16399,0.166,-0.005,-0.083,-0.009
16405,0.026,-0.004,-0.027,-0.009
16412,-0.086,-0.006,0.085,-0.007
16418,-0.030,-0.006,-0.055,-0.008
16424,0.054,-0.005,-0.027,-0.009
16431,0.054,-0.004,0.085,-0.007
16437,0.054,-0.003,0.001,-0.007
16444,-0.030,-0.003,0.029,-0.006
16450,-0.142,-0.006,0.001,-0.006
16456,-0.086,-0.008,0.029,-0.005
16462,-0.058,-0.009,0.029,-0.005
16469,-0.002,-0.009,-0.083,-0.007
16475,0.026,-0.008,-0.027,-0.007
16481,0.026,-0.007,0.085,-0.005
16487,0.082,-0.006,0.085,-0.003
16494,-0.030,-0.007,0.029,-0.003
16500,-0.002,-0.007,-0.139,-0.005
16511,-0.002,-0.007,-0.139,-0.007
16517,0.026,-0.006,-0.027,-0.008
16523,-0.058,-0.008,-0.083,-0.009
16529,0.082,-0.006,-0.083,-0.011
16536,-0.114,-0.008,-0.139,-0.014
16542,-0.002,-0.008,0.029,-0.013
16548,0.026,-0.008,0.085,-0.011
16558,-0.086,-0.009,-0.055,-0.012
16564,0.138,-0.006,-0.027,-0.012
16571,-0.114,-0.008,-0.055,-0.013
16577,-0.058,-0.009,-0.195,-0.016
16584,-0.058,-0.010,-0.083,-0.018
16590,0.026,-0.009,-0.111,-0.020
16596,0.026,-0.009,0.029,-0.019
16603,0.082,-0.007,0.141,-0.016
16609,-0.030,-0.007,0.197,-0.012
16615,0.082,-0.005,0.224,-0.007
16622,0.082,-0.003,0.085,-0.006
16628,-0.002,-0.003,0.029,-0.005
16634,-0.030,-0.004,-0.027,-0.005
16640,-0.058,-0.005,0.029,-0.005
16647,-0.086,-0.006,-0.083,-0.006
16653,0.082,-0.004,0.113,-0.004
16659,0.082,-0.002,-0.027,-0.004
16665,-0.086,-0.004,-0.027,-0.004
16672,0.054,-0.003,0.085,-0.003
16678,-0.114,-0.006,-0.195,-0.007
16684,0.082,-0.004,-0.055,-0.008
16695,-0.030,-0.005,-0.111,-0.010
16702,0.110,-0.002,-0.111,-0.012
16709,0.026,-0.002,0.001,-0.012
16715,0.054,-0.001,0.029,-0.011
16721,-0.086,-0.003,-0.055,-0.012
16727,0.081,-0.001,-0.110,-0.014
16734,-0.030,-0.001,-0.083,-0.016
16740,-0.086,-0.003,-0.111,-0.018
16746,0.054,-0.002,-0.111,-0.020
16753,-0.170,-0.005,-0.139,-0.023
16763,-0.002,-0.005,-0.111,-0.024
16769,-0.002,-0.005,-0.027,-0.025
16776,-0.142,-0.008,0.057,-0.023
16782,-0.086,-0.009,-0.083,-0.024
16788,-0.058,-0.010,0.029,-0.023
16795,-0.002,-0.010,0.057,-0.022
16801,-0.086,-0.011,-0.083,-0.023
16807,0.054,-0.010,0.001,-0.023
16813,0.082,-0.008,0.029,-0.022
16819,-0.142,-0.011,-0.027,-0.022
16826,-0.086,-0.013,-0.055,-0.022
16832,-0.114,-0.015,-0.027,-0.022
16838,0.026,-0.014,-0.055,-0.023
16845,-0.114,-0.016,0.085,-0.021
16851,-0.058,-0.017,0.085,-0.019
16857,0.110,-0.014,-0.027,-0.019
16864,0.221,-0.009,-0.111,-0.021
16870,-0.058,-0.010,-0.139,-0.023
16882,0.082,-0.009,-0.027,-0.024
16888,-0.086,-0.010,0.029,-0.022
16894,-0.002,-0.010,0.113,-0.020
16901,-0.058,-0.011,0.029,-0.019
16907,-0.058,-0.012,0.057,-0.017
16913,-0.086,-0.014,-0.111,-0.019
16919,0.138,-0.011,-0.055,-0.020
16926,-0.030,-0.011,0.057,-0.018
16932,-0.030,-0.011,0.113,-0.016
16938,0.082,-0.009,0.001,-0.015
16945,0.054,-0.008,-0.027,-0.016
16951,0.026,-0.008,0.001,-0.016
16957,0.082,-0.006,-0.027,-0.016
17012,0.082,-0.004,-0.055,-0.017
17018,-0.002,-0.004,-0.139,-0.020
17024,-0.058,-0.005,0.001,-0.019
17030,0.054,-0.004,-0.027,-0.019
17037,-0.030,-0.004,0.001,-0.019
17043,0.054,-0.003,-0.027,-0.019
17050,0.082,-0.001,0.113,-0.016
17056,-0.030,-0.001,0.001,-0.016
17062,0.054,-0.000,0.029,-0.015
17069,0.026,0.000,-0.055,-0.016
17075,0.026,0.000,0.001,-0.015
17081,-0.002,0.000,-0.083,-0.016
17087,-0.030,-0.000,-0.027,-0.017
17093,-0.002,-0.000,0.029,-0.016
17105,-0.002,-0.000,-0.027,-0.016
17112,-0.030,-0.001,-0.027,-0.017
17119,0.082,0.001,0.057,-0.015
17125,-0.058,-0.001,0.001,-0.015
17131,-0.114,-0.003,-0.027,-0.015
17138,-0.142,-0.005,-0.055,-0.016
17144,-0.058,-0.006,-0.055,-0.017
17150,0.026,-0.005,-0.055,-0.018
17157,-0.030,-0.006,0.001,-0.018
17163,0.026,-0.005,0.029,-0.017
17170,-0.030,-0.006,-0.111,-0.018
17176,-0.002,-0.005,0.169,-0.015
17182,0.110,-0.003,-0.055,-0.016
17188,0.082,-0.001,0.113,-0.013
17195,-0.170,-0.004,-0.111,-0.015
17201,0.026,-0.004,-0.055,-0.016
17207,-0.086,-0.005,0.141,-0.013
17218,-0.030,-0.005,0.057,-0.011
17224,0.082,-0.004,0.057,-0.010
17230,0.082,-0.002,0.057,-0.008
17236,-0.002,-0.002,-0.111,-0.011
17243,-0.086,-0.004,0.029,-0.010
17249,-0.114,-0.006,0.112,-0.007
17255,0.054,-0.005,-0.027,-0.007
17262,0.054,-0.004,0.001,-0.007
17268,0.026,-0.003,0.085,-0.005
17274,0.110,-0.001,0.001,-0.006
17281,-0.142,-0.004,0.001,-0.005
17291,0.054,-0.003,0.001,-0.006
17298,0.026,-0.002,0.001,-0.005
17304,0.082,-0.001,-0.055,-0.007
17311,-0.030,-0.001,-0.111,-0.009
17317,-0.086,-0.003,-0.055,-0.010
17324,-0.002,-0.003,0.085,-0.008
17330,0.026,-0.002,0.057,-0.007
17336,-0.002,-0.002,-0.027,-0.007
17343,-0.002,-0.002,0.113,-0.005
17349,-0.142,-0.005,-0.139,-0.007
17355,-0.086,-0.007,-0.083,-0.009
17362,-0.002,-0.007,-0.055,-0.010
17368,-0.086,-0.008,0.001,-0.010
17374,-0.142,-0.011,-0.027,-0.010
17380,0.026,-0.010,0.057,-0.009
17386,0.110,-0.008,0.113,-0.007
17393,-0.058,-0.008,0.001,-0.007
17399,0.026,-0.008,-0.027,-0.007
17405,-0.030,-0.008,0.001,-0.007
17412,0.026,-0.007,0.029,-0.006
17422,-0.030,-0.008,-0.055,-0.007
17428,-0.114,-0.010,0.113,-0.005
17435,-0.114,-0.012,0.001,-0.005
17441,-0.170,-0.015,0.001,-0.004
17447,0.026,-0.014,-0.027,-0.005
17453,0.026,-0.013,-0.027,-0.005
17460,-0.114,-0.015,-0.027,-0.006
17466,-0.058,-0.016,-0.055,-0.007
17475,-0.114,-0.018,0.029,-0.006
17481,-0.002,-0.017,0.001,-0.006
17488,-0.030,-0.018,0.029,-0.006
17494,-0.002,-0.017,0.085,-0.004
17500,0.082,-0.015,0.113,-0.002
17506,0.082,-0.014,0.085,0.000
17513,0.026,-0.013,0.001,0.000
17519,-0.058,-0.014,0.113,0.002
17525,-0.114,-0.016,-0.139,-0.000
17532,0.054,-0.014,-0.055,-0.002
17538,0.054,-0.013,-0.027,-0.002
17544,0.026,-0.012,-0.111,-0.004
17551,0.054,-0.011,-0.167,-0.007
17557,-0.058,-0.012,-0.055,-0.008
17564,-0.058,-0.013,-0.083,-0.010
17570,-0.002,-0.013,0.057,-0.008
17576,-0.002,-0.013,0.113,-0.006
17582,0.054,-0.011,0.029,-0.005
17589,-0.002,-0.011,-0.055,-0.006
17595,0.026,-0.011,-0.055,-0.007
17601,0.194,-0.007,0.029,-0.006
17607,0.026,-0.006,0.141,-0.003
17614,0.026,-0.006,0.057,-0.002
17624,-0.030,-0.006,0.141,0.001
17630,0.110,-0.004,0.001,0.001
17636,0.054,-0.003,0.057,0.002
17643,0.026,-0.002,0.001,0.002
17649,0.110,0.000,0.001,0.002
17657,-0.086,-0.002,0.113,0.004
17663,-0.030,-0.002,0.001,0.004
17670,-0.114,-0.005,-0.055,0.002
17676,0.082,-0.003,0.141,0.005
17682,0.193,0.001,0.057,0.006
17688,-0.002,0.001,-0.083,0.004
17695,-0.002,0.001,-0.139,0.001
17701,0.082,0.003,0.113,0.003
17707,-0.086,0.001,-0.027,0.003
17713,0.054,0.002,-0.027,0.002
17720,-0.030,0.001,-0.055,0.001
17726,-0.058,-0.000,0.001,0.001
17732,-0.086,-0.002,-0.027,0.000
17739,-0.086,-0.004,0.085,0.002
17745,-0.114,-0.006,0.029,0.003
17751,0.026,-0.006,-0.111,0.001
17758,-0.030,-0.006,-0.055,-0.001
17764,0.026,-0.005,0.029,-0.000
17771,0.026,-0.005,0.057,0.001
17777,0.026,-0.004,0.029,0.001
17783,-0.142,-0.007,-0.027,0.001
17790,-0.002,-0.007,0.029,0.001
17796,0.166,-0.003,-0.111,-0.001
17802,-0.058,-0.004,0.057,0.000
17808,-0.058,-0.005,-0.027,-0.000
17815,0.026,-0.004,-0.083,-0.002
17821,-0.170,-0.007,-0.027,-0.002
17881,-0.002,-0.007,-0.027,-0.003
17888,-0.114,-0.009,-0.111,-0.005
17894,0.082,-0.008,-0.083,-0.007
17901,0.026,-0.007,0.001,-0.006
17907,-0.030,-0.007,0.113,-0.004
17913,-0.114,-0.010,0.001,-0.004
17919,-0.030,-0.010,0.057,-0.002
17926,-0.058,-0.011,0.085,-0.001
17932,0.054,-0.009,0.001,-0.001
17938,0.026,-0.008,-0.083,-0.003
17945,-0.114,-0.011,-0.055,-0.004
17951,-0.002,-0.010,-0.083,-0.005
17957,-0.058,-0.011,0.029,-0.004
17964,0.026,-0.011,0.057,-0.004
17970,0.054,-0.009,-0.027,-0.004
17976,0.054,-0.008,0.057,-0.003
17983,-0.086,-0.010,0.001,-0.003
17989,-0.002,-0.010,-0.083,-0.004
17995,-0.058,-0.011,0.113,-0.002
18002,-0.002,-0.011,0.001,-0.002
18008,-0.114,-0.013,0.113,0.000
18014,-0.058,-0.014,0.001,0.000
18021,-0.058,-0.015,0.001,0.000
18027,-0.114,-0.017,0.001,0.000
18033,0.138,-0.014,0.029,0.001
18039,0.054,-0.013,0.029,0.001
18046,-0.086,-0.014,0.057,0.002
18052,-0.058,-0.015,-0.027,0.002
18060,0.026,-0.014,-0.055,0.001
18067,0.054,-0.013,-0.027,0.000
18073,-0.002,-0.013,0.113,0.002
18084,-0.086,-0.014,0.029,0.003
18090,0.221,-0.009,0.029,0.003
18096,-0.086,-0.010,0.085,0.005
18103,0.026,-0.009,0.001,0.004
18109,-0.030,-0.010,0.029,0.005
18115,-0.002,-0.010,-0.055,0.003
18122,-0.114,-0.011,0.001,0.003
18128,0.054,-0.010,-0.083,0.001
18134,-0.030,-0.010,-0.083,-0.001
18141,-0.030,-0.010,0.057,0.000
18147,0.026,-0.010,0.001,0.000
18153,0.054,-0.008,-0.027,-0.001
18159,0.054,-0.007,0.029,0.000
18166,-0.086,-0.009,0.001,0.000
18172,-0.002,-0.009,-0.027,-0.000
18178,-0.030,-0.009,0.169,0.003
18184,0.026,-0.008,-0.027,0.003
18191,0.026,-0.007,-0.083,0.001
18197,-0.002,-0.007,-0.027,0.000
18204,-0.030,-0.007,-0.027,-0.000
18210,0.082,-0.006,-0.027,-0.001
18216,-0.030,-0.006,-0.027,-0.002
18223,-0.086,-0.008,-0.027,-0.002
18229,-0.002,-0.008,0.057,-0.001
18235,-0.058,-0.008,-0.027,-0.002
18243,-0.086,-0.010,-0.055,-0.003
18250,-0.030,-0.010,-0.083,-0.004
18256,0.054,-0.009,0.057,-0.003
18263,-0.254,-0.014,0.001,-0.003
18269,-0.002,-0.014,-0.083,-0.005
18276,0.026,-0.013,-0.055,-0.006
18286,-0.002,-0.013,-0.027,-0.006
18292,-0.058,-0.014,0.001,-0.006
18298,-0.142,-0.016,-0.027,-0.007
18304,-0.030,-0.017,0.113,-0.004
18311,0.082,-0.014,0.057,-0.003
18317,0.026,-0.014,0.029,-0.002
18324,0.054,-0.012,-0.055,-0.003
18330,0.110,-0.009,-0.055,-0.004
18336,0.026,-0.008,0.001,-0.004
18343,-0.002,-0.008,-0.027,-0.005
18349,0.054,-0.007,-0.055,-0.006
18355,-0.086,-0.009,-0.027,-0.006
18362,0.110,-0.006,0.029,-0.005
18368,-0.114,-0.008,-0.083,-0.007
18374,0.082,-0.006,-0.027,-0.007
18380,0.082,-0.005,0.029,-0.007
18386,0.054,-0.004,-0.055,-0.007
18393,-0.086,-0.005,0.029,-0.007
18399,-0.002,-0.005,-0.111,-0.009
18405,0.082,-0.003,0.001,-0.009
18412,0.110,-0.001,-0.027,-0.009
18418,0.193,0.003,-0.083,-0.011
18426,-0.002,0.003,0.057,-0.010
18432,-0.058,0.002,-0.027,-0.010
18438,-0.058,0.000,-0.027,-0.010
18445,-0.114,-0.002,-0.055,-0.011
18451,-0.086,-0.004,0.085,-0.009
18457,-0.058,-0.005,-0.055,-0.010
18464,-0.030,-0.006,-0.027,-0.011
18470,-0.030,-0.006,0.085,-0.009
18476,0.054,-0.005,-0.055,-0.010
18487,-0.030,-0.005,-0.083,-0.011
18493,0.054,-0.004,-0.111,-0.014
18499,0.054,-0.003,0.085,-0.012
18505,-0.002,-0.003,-0.111,-0.014
18512,0.110,-0.001,-0.027,-0.014
18518,-0.030,-0.001,0.057,-0.013
18524,-0.030,-0.002,-0.055,-0.013
18530,-0.058,-0.003,0.029,-0.013
18537,-0.030,-0.004,-0.055,-0.013
18543,-0.086,-0.005,0.113,-0.011
18550,-0.002,-0.005,0.057,-0.010
18556,-0.030,-0.006,0.001,-0.009
18562,-0.058,-0.007,0.029,-0.008
18569,-0.002,-0.007,-0.027,-0.009
18575,-0.030,-0.007,0.057,-0.007
18581,0.026,-0.007,0.197,-0.003
18587,0.054,-0.006,0.085,-0.001
18594,-0.002,-0.005,0.113,0.001
18600,0.054,-0.004,-0.027,0.000
18609,-0.030,-0.005,-0.111,-0.002
18615,0.026,-0.004,0.001,-0.003
18622,-0.030,-0.004,-0.055,-0.004
18628,-0.086,-0.006,0.001,-0.004
18634,0.082,-0.004,-0.027,-0.005
18641,0.082,-0.003,0.057,-0.004
18647,-0.002,-0.003,0.001,-0.004
18653,-0.030,-0.003,-0.027,-0.004
18660,0.082,-0.002,0.029,-0.003
18666,0.110,0.001,-0.055,-0.004
18672,0.026,0.001,-0.083,-0.006
18678,-0.058,-0.000,-0.027,-0.006
18733,-0.002,-0.000,-0.027,-0.006
18739,0.026,0.000,-0.083,-0.008
18745,-0.142,-0.003,0.029,-0.007
18751,-0.058,-0.004,0.029,-0.007
18758,0.026,-0.003,-0.027,-0.007
18764,0.026,-0.003,-0.027,-0.007
18770,-0.002,-0.003,0.029,-0.007
18777,0.054,-0.002,0.085,-0.004
18783,-0.058,-0.003,0.085,-0.003
18790,0.082,-0.002,-0.083,-0.004
18796,0.082,-0.000,0.057,-0.003
18802,-0.030,-0.001,0.057,-0.002
18808,-0.030,-0.001,-0.083,-0.003
18815,0.054,-0.000,-0.027,-0.004
18821,-0.030,-0.001,-0.083,-0.005
18830,0.082,0.000,-0.139,-0.008
18836,-0.142,-0.003,-0.083,-0.009
18843,-0.086,-0.004,0.057,-0.008
18849,-0.030,-0.005,-0.027,-0.009
18855,0.082,-0.003,0.029,-0.008
18862,0.054,-0.002,0.057,-0.007
18868,0.054,-0.001,-0.027,-0.007
18874,-0.002,-0.001,-0.083,-0.009
18880,0.082,0.001,0.001,-0.009
18886,0.054,0.002,0.085,-0.008
18893,-0.058,0.001,0.029,-0.007
18899,-0.002,0.001,0.085,-0.005
18905,0.054,0.002,-0.027,-0.005
18912,-0.002,0.002,0.085,-0.003
18918,-0.086,0.001,0.057,-0.002
18924,-0.170,-0.003,0.141,0.001
18935,-0.002,-0.003,0.057,0.002
18941,-0.058,-0.004,0.001,0.002
18947,-0.086,-0.005,0.057,0.003
18953,-0.002,-0.005,-0.083,0.002
18960,-0.030,-0.005,0.029,0.002
18966,-0.002,-0.005,0.085,0.004
18972,0.054,-0.004,0.029,0.004
18979,-0.030,-0.004,0.057,0.005
18985,0.054,-0.003,0.057,0.006
18991,-0.030,-0.003,-0.111,0.004
18998,-0.114,-0.006,0.113,0.006
19004,-0.086,-0.007,0.085,0.007
19012,-0.114,-0.009,0.001,0.007
19019,-0.086,-0.011,-0.139,0.004
19025,0.082,-0.009,-0.111,0.001
19032,-0.030,-0.010,0.001,0.001
19038,-0.058,-0.011,0.001,0.001
19044,-0.058,-0.012,-0.111,-0.001
19051,0.054,-0.010,-0.111,-0.003
19057,0.054,-0.009,-0.027,-0.003
19064,0.082,-0.008,-0.167,-0.007
19070,0.082,-0.006,-0.055,-0.008
19076,0.026,-0.005,0.001,-0.007
19082,0.026,-0.005,-0.027,-0.008
19089,0.082,-0.003,0.057,-0.007
19095,-0.002,-0.003,0.057,-0.005
19102,0.054,-0.001,-0.055,-0.006
19108,0.026,-0.001,0.085,-0.004
19114,-0.030,-0.001,-0.027,-0.005
19120,0.054,0.000,0.085,-0.003
19126,-0.030,-0.000,0.001,-0.003
19133,-0.058,-0.002,-0.055,-0.004
19143,-0.030,-0.002,0.057,-0.003
19150,-0.002,-0.002,0.057,-0.002
19156,0.054,-0.001,0.057,-0.000
19162,0.138,0.002,-0.055,-0.002
19168,0.026,0.003,0.029,-0.001
19175,0.082,0.004,-0.111,-0.003
19181,0.166,0.008,0.085,-0.002
19187,-0.002,0.008,0.085,-0.000
19195,-0.030,0.007,-0.111,-0.002
19202,-0.002,0.007,0.085,-0.001
19209,-0.030,0.006,-0.055,-0.003
19215,0.110,0.008,-0.027,-0.003
19221,-0.030,0.007,-0.027,-0.003
19227,0.026,0.008,-0.027,-0.004
19234,-0.114,0.005,-0.055,-0.005
19240,-0.114,0.002,0.029,-0.004
19246,0.026,0.002,0.001,-0.004
19253,0.110,0.005,-0.111,-0.006
19259,-0.030,0.004,0.057,-0.005
19265,0.082,0.005,0.001,-0.005
19272,0.026,0.006,-0.111,-0.007
19278,0.026,0.006,0.029,-0.006
19284,0.138,0.009,0.001,-0.006
19291,-0.030,0.008,0.029,-0.005
19297,-0.114,0.006,0.029,-0.004
19304,0.054,0.007,0.001,-0.004
19310,0.026,0.007,0.029,-0.004
19316,0.054,0.008,-0.027,-0.004
19322,-0.002,0.008,0.057,-0.003
19329,0.026,0.008,0.057,-0.002
19335,0.138,0.011,-0.167,-0.005
19341,-0.030,0.010,0.113,-0.003
19351,-0.002,0.010,-0.083,-0.005
19357,-0.058,0.008,0.085,-0.003
19364,-0.002,0.008,0.001,-0.003
19370,0.082,0.010,-0.027,-0.003
19378,0.054,0.010,0.057,-0.002
19384,-0.002,0.010,-0.055,-0.003
19391,0.054,0.011,0.029,-0.002
19397,-0.058,0.010,0.001,-0.002
19403,-0.030,0.009,0.001,-0.002
19410,0.026,0.009,-0.027,-0.002
19416,0.054,0.010,-0.139,-0.005
19422,0.054,0.011,-0.055,-0.006
19428,0.026,0.011,0.029,-0.005
19435,-0.058,0.010,0.085,-0.003
19441,-0.030,0.009,0.029,-0.003
19447,0.082,0.011,-0.027,-0.003
19453,0.054,0.012,0.057,-0.001
19460,-0.058,0.010,0.057,-0.000
19466,-0.030,0.009,-0.027,-0.001
19472,0.026,0.010,0.001,-0.001
19479,-0.030,0.009,-0.055,-0.002
19485,0.082,0.010,0.057,-0.001
19491,0.054,0.011,-0.055,-0.002
19498,0.026,0.011,-0.083,-0.004
19504,0.054,0.012,-0.055,-0.005
19511,-0.058,0.010,-0.027,-0.006
19517,-0.030,0.010,-0.055,-0.007
19523,-0.086,0.008,0.113,-0.004
19530,0.026,0.008,-0.139,-0.007
19536,-0.058,0.007,-0.027,-0.008
19542,-0.058,0.005,-0.111,-0.010
19548,-0.058,0.004,0.029,-0.009
19606,-0.002,0.004,-0.027,-0.010
19613,-0.002,0.004,0.085,-0.008
19619,-0.030,0.003,-0.027,-0.008
19625,0.082,0.005,-0.111,-0.010
19631,-0.030,0.004,0.057,-0.009
19638,-0.030,0.004,0.057,-0.008
19644,0.082,0.005,0.001,-0.008
19650,0.082,0.007,0.029,-0.007
19657,-0.002,0.007,-0.139,-0.010
19663,-0.058,0.005,0.001,-0.010
19670,0.054,0.006,0.029,-0.010
19676,-0.058,0.005,0.085,-0.008
19682,0.054,0.006,0.029,-0.007
19689,-0.002,0.006,0.057,-0.006
19695,0.054,0.007,-0.083,-0.008
19701,-0.002,0.007,0.001,-0.008
19707,0.026,0.007,0.085,-0.006
